config,fold_id,scheme,strategy,display_strategy,basis,status,solver_status,mode,capacity_infeasible,sum_of_caps,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
orig+VIX,kfold_02,kfold,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9999991346352343,0.9486440576736788,2.2087323134166996,0.6584054814239275,0.905434992951812,-0.5267458450655857,3.8533808263838627,False
orig+VIX,kfold_02,kfold,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9999991346352343,-1.1182472281807292,-1.2486651139330152,-1.0,1.1809822287246532,-1.0,0.0,True
orig+VIX,kfold_02,kfold,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.0439178500000004,1.0,-1.6482442250173919,-1.7831823668520543,-0.9526262920068211,1.1880396908943578,-0.9997681258600843,0.00029383239615118103,False
orig+VIX,kfold_02,kfold,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.0439178500000004,1.0,-2.025202891580329,-2.01372677331636,-0.9741268715765309,1.1824558403991792,-0.9999439949283069,5.8559476342268804e-05,False
orig+VIX,kfold_02,kfold,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.0439178500000004,1.0000000000000002,-1.6572597026940619,-1.7894598410777813,-0.9517543270814731,1.1787253273677294,-0.9997524958938878,0.00030847666373653087,False
orig+VIX,kfold_02,kfold,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.0439178500000004,1.0000000000000002,-2.041756223005845,-2.0239849921573,-0.9736952792013537,1.1721455031698877,-0.9999422017544426,6.120071895055807e-05,False
orig+VIX,kfold_03,kfold,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,True,0.6958717999999999,0.6260151844709727,0.7683930226359647,1.9680882511099778,0.4512452968060763,1.0243919929560519,-0.716999364539303,2.6996587297443684,False
orig+VIX,kfold_03,kfold,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.6958717999999999,0.6260151844709727,0.5395381072093374,1.2487967535990705,0.1472983070696452,1.0216739915369673,-0.7701207320595376,1.4425701474765928,False
orig+VIX,kfold_03,kfold,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9999994598535964,1.7830482312248292,6.486208066795791,3.7822769040754,1.2722999755066309,-0.6575326202019427,64.91712096777707,False
orig+VIX,kfold_03,kfold,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9999994598535964,-0.6969354970047955,-0.7629107507061681,-1.0,2.202534680858734,-1.0,0.0,True
