feasible,max_breach,scenario_cvar_loss,worst_stress_return,short_margin_used,collateral_used,gross_nav,breach_base,breach_cap,breach_cvar,breach_stress,breach_margin,breach_collateral,breach_assignment,method,method_status,solver,predicted_annual_vol,breach_volatility,breach_sign,breach_positive_edge,expected_net_return,predictable_cost,net_utility,continuous_l1_distance,integer_contracts,available,selected,config,strategy,return_date,decision_date
True,0.0,0.0530041754269583,-0.0649899858737674,0.1139040008544921,0.1547720008544921,0.052864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.1963416535208403,0.0,0.0,0.0,0.0015197843833787,0.001381027875486,0.0010945139310643,0.0148029194302209,93,True,True,orig,R1.1 25pct EGARCH diagnostic,2018-08-31,2018-07-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676669194302209,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2018-08-31,2018-07-31
True,0.0,0.0619550641753634,-0.1060597256844526,0.056136001586914,0.118980001586914,0.066469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2130476320766291,0.0,0.0,0.0,0.0025143450716833,0.0011956891173018,0.0015814954505861,0.0095135218660638,101,True,True,orig,R1.1 25pct positive-edge deployment,2018-09-28,2018-08-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759825218660638,0,True,False,orig,R1.1 25pct positive-edge deployment,2018-09-28,2018-08-31
True,0.0,0.0842310380825908,-0.140922914754526,0.096390200805664,0.169408200805664,0.079843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2231398050233591,0.0,0.0,0.0,0.0032791410999934,0.0014830568152912,0.0020997086256327,0.0103778868534031,98,True,True,orig,R1.1 25pct EGARCH diagnostic,2018-09-28,2018-08-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902208868534032,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2018-09-28,2018-08-31
True,0.0,0.0726353185866259,-0.1029826098455609,0.1576313995361328,0.2002043995361328,0.05844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2158829148059845,0.0,0.0,0.0,0.0020969621430459,0.0013308575602427,0.0013844364980129,0.0182542812648243,119,True,True,orig,R1.1 25pct positive-edge deployment,2018-10-31,2018-09-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0766942812648243,0,True,False,orig,R1.1 25pct positive-edge deployment,2018-10-31,2018-09-28
True,0.0,0.0852419947789473,-0.1064271661354994,0.1520109996795654,0.2068379996795654,0.070434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.221604935413749,0.0,0.0,0.0,0.0023818902525487,0.0015679566457626,0.0016196904516701,0.010421393766017,114,True,True,orig,R1.1 25pct EGARCH diagnostic,2018-10-31,2018-09-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080855393766017,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2018-10-31,2018-09-28
True,0.0,0.078050544906791,-0.0677847577036584,0.0390736001586914,0.0941896001586914,0.066811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.1912151283650232,0.0,0.0,0.0,0.0007395278630953,0.0012043885743155,0.0005582928128374,0.0156125026959552,43,True,True,orig,R1.1 25pct positive-edge deployment,2018-11-30,2018-10-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824235026959552,0,True,False,orig,R1.1 25pct positive-edge deployment,2018-11-30,2018-10-31
True,0.0,0.0875942361535142,-0.0654908649035892,0.0517234002685546,0.0945754002685546,0.0577569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2213134572197842,0.0,0.0,0.0,0.0006790587411518,0.0010361016836207,0.000440187548298,0.0068738887492294,26,True,True,orig,R1.1 25pct EGARCH diagnostic,2018-11-30,2018-10-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646308887492294,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2018-11-30,2018-10-31
True,0.0,0.0855049573382251,-0.0804064775169537,0.0163430004119873,0.0861320004119873,0.0733159999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2125247868526794,0.0,0.0,0.0,0.0006318657918738,0.0015027840992914,0.0005365461236997,0.0114119059579084,75,True,True,orig,R1.1 25pct positive-edge deployment,2018-12-31,2018-11-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847279059579084,0,True,False,orig,R1.1 25pct positive-edge deployment,2018-12-31,2018-11-30
True,0.0,0.078783355544418,-0.069369490284991,0.0196116004943847,0.0786936004943847,0.063224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2048137610827574,0.0,0.0,0.0,0.0005741315225747,0.0012989552490813,0.0004786937799202,0.013514710539339,72,True,True,orig,R1.1 25pct EGARCH diagnostic,2018-12-31,2018-11-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076738710539339,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2018-12-31,2018-11-30
True,0.0,0.0571340948833687,-0.0372641967585097,0.0196116004943847,0.0525146004943847,0.035567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2320114143993888,0.0,0.0,0.0,0.0003033270905321,0.0009101086661634,0.0002196365528457,0.0032031900049084,49,True,True,orig,R1.1 25pct positive-edge deployment,2019-01-31,2018-12-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387701900049084,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-01-31,2018-12-31
True,0.0,0.0490009604132457,-0.0483031581875152,0.0196116004943847,0.0444836004943847,0.0275359999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2021134203481732,0.0,0.0,0.0,0.0002498756589259,0.0008079741960403,0.0002036992427382,0.0074287076372831,54,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-01-31,2018-12-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349647076372831,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-01-31,2018-12-31
True,0.0,0.0683825138268931,-0.0347921014292,0.0401246002197265,0.0754896002197265,0.042671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2141047232307743,0.0,0.0,0.0,0.0005058698014778,0.0008152232602193,0.0003631798779287,0.0083937913772364,85,True,True,orig,R1.1 25pct positive-edge deployment,2019-02-28,2019-01-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510647913772364,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-02-28,2019-01-31
True,0.0,0.0669336974901905,-0.0420022889607322,0.0458746002197265,0.0733836002197265,0.035775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.1975481939758231,0.0,0.0,0.0,0.0004121659233018,0.0006831256647413,0.0003076323940901,0.0094822563917639,74,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-02-28,2019-01-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452572563917639,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-02-28,2019-01-31
True,0.0,0.0703020199152265,-0.0927850971658744,0.0394343993759155,0.0700493993759155,0.036015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2260041513001421,0.0,0.0,0.000131,0.0015070483791414,0.0008067569796677,0.0008845591795369,0.00363570879059,71,True,True,orig,R1.1 25pct positive-edge deployment,2019-04-30,2019-02-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03965070879059,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-04-30,2019-02-28
True,0.0,0.084342585492428,-0.1066212712709576,0.0394343993759155,0.0839793993759155,0.049945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2215985588989598,0.0,0.0,0.000131,0.0018313042249443,0.0010437004513839,0.0010866969749603,0.0093079390486066,76,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-04-30,2019-02-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592529390486066,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-04-30,2019-02-28
True,0.0,0.0808983289207694,-0.0995435635718639,0.1313167994689941,0.1776157994689941,0.0566529999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2002151728404744,0.0,0.0,0.0,0.0016084645592305,0.001164949106753,0.0010818586429413,0.0147623624766876,119,True,True,orig,R1.1 25pct positive-edge deployment,2019-05-31,2019-04-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714153624766876,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-05-31,2019-04-30
True,0.0,0.08621258466657,-0.1009428518882677,0.1240767993164062,0.1866087993164062,0.069704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2104145244552441,0.0,0.0,0.00019,0.0020456012102005,0.0014700540423064,0.00160502355878,0.0094460552739343,154,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-05-31,2019-04-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791500552739343,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-05-31,2019-04-30
True,0.0,0.0877588657059522,-0.0723703302206271,0.1146318019866943,0.1462978019866943,0.0429159999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2218533711691314,0.0,0.0,0.0,0.001078009983796,0.0009492642710427,0.0006576441929878,0.0047182226687194,68,True,True,orig,R1.1 25pct positive-edge deployment,2019-06-28,2019-05-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476342226687194,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-06-28,2019-05-31
True,0.0,0.0876465915798329,-0.0728502529608437,0.1200502017974853,0.1463712017974853,0.038177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2091148137020811,0.0,0.0,0.0,0.0009182328057357,0.0008769910279465,0.0005721226340006,0.0059200712801358,66,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-06-28,2019-05-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440970712801358,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-06-28,2019-05-31
True,0.0,0.0805375904839023,-0.07680765772408,0.0444418014526367,0.0986248014526367,0.061744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2332590192507617,0.0,0.0,0.0,0.0014032526795242,0.0011187072152282,0.0009740555478035,0.0071741459336118,119,True,True,orig,R1.1 25pct positive-edge deployment,2019-07-31,2019-06-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689181459336118,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-07-31,2019-06-28
True,0.0,0.0834602419328021,-0.0731868269736778,0.0444418014526367,0.1012978014526367,0.064417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2218608284540327,0.0,0.0,0.0,0.0015409213004557,0.0011811659735534,0.0010936479055317,0.0078887002888335,128,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-07-31,2019-06-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723057002888335,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-07-31,2019-06-28
True,0.0,0.0891980434490663,-0.0868091277765094,0.1211943994140625,0.1593943994140625,0.052515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.227542485110952,0.0,0.0,0.0,0.0015117124542316,0.0009357171548362,0.0009147519307861,0.0053376245641471,113,True,True,orig,R1.1 25pct positive-edge deployment,2019-08-30,2019-07-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578526245641471,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-08-30,2019-07-31
True,0.0,0.0774773033425106,-0.0726903984820653,0.0957548003387451,0.1373968003387451,0.052415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2090730043041812,0.0,0.0,0.0,0.0012822160453666,0.0009272588482769,0.0007936621164497,0.0085063607218575,113,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-08-30,2019-07-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0609213607218575,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-08-30,2019-07-31
True,0.0,0.0748240234593655,-0.0725728839085967,0.0596801998901367,0.1190631998901367,0.065037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2306435606795558,0.0,0.0,0.0,0.0015175538705498,0.0011317217708116,0.0008796839905587,0.0081826895139551,162,True,True,orig,R1.1 25pct positive-edge deployment,2019-09-30,2019-08-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732196895139551,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-09-30,2019-08-30
True,0.0,0.0812261236075937,-0.0724870659713275,0.0730809994506835,0.1269869994506836,0.06144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.232868201358355,0.0,0.0,0.0,0.0015251338933385,0.0010539359258397,0.0008469701376935,0.0075530359003743,123,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-09-30,2019-08-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689930359003743,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-09-30,2019-08-30
True,0.0,0.06936448388833,-0.0870978895891493,0.0255949996948242,0.0917859996948242,0.068331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2316912543098777,0.0,0.0,0.0,0.0012979081989891,0.0010531988777126,0.0007151937083551,0.0055229898961244,110,True,True,orig,R1.1 25pct positive-edge deployment,2019-10-31,2019-09-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738539898961245,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-10-31,2019-09-30
True,0.0,0.0705212797018823,-0.0891800224791332,0.0228143997192382,0.0909113997192382,0.070102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2298154108371271,0.0,0.0,0.0,0.001317717677644,0.0010759971376242,0.0007325565773318,0.0068004138106325,113,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-10-31,2019-09-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769024138106325,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-10-31,2019-09-30
True,0.0,0.0817352134061863,-0.090365070603944,0.187109197769165,0.226199197769165,0.05588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2209566409125941,0.0,0.0,0.0,0.0015756039353439,0.0012290298914931,0.0010147131050412,0.0097473153179897,141,True,True,orig,R1.1 25pct positive-edge deployment,2019-11-29,2019-10-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656273153179897,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-11-29,2019-10-31
True,0.0,0.0887738592708252,-0.1098917278011328,0.137605198059082,0.196456198059082,0.070481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2341267688889214,0.0,0.0,0.0,0.0019935760536618,0.0014944981825707,0.0012297703560271,0.0078849996320379,152,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-11-29,2019-10-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783659996320379,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-11-29,2019-10-31
True,0.0,0.0784517930121651,-0.0938513054779087,0.123719200592041,0.171987200592041,0.065456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2216626759706888,0.0,0.0,0.0,0.0013355147060679,0.0014068219436665,0.0008460583855786,0.0114350475750751,143,True,True,orig,R1.1 25pct positive-edge deployment,2019-12-31,2019-11-29
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768910475750751,0,True,False,orig,R1.1 25pct positive-edge deployment,2019-12-31,2019-11-29
True,0.0,0.0835769437833747,-0.104949563868576,0.107684200592041,0.163425200592041,0.071714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2159456785971461,0.0,0.0,0.0,0.0015628292039054,0.0015668786480215,0.0011289640743669,0.0143743144880416,156,True,True,orig,R1.1 25pct EGARCH diagnostic,2019-12-31,2019-11-29
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860883144880416,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2019-12-31,2019-11-29
True,0.0,0.0845731739925399,-0.093237719917931,0.2063083964920044,0.2576723964920044,0.073486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2321064096433643,0.0,0.0,0.0,0.0017063428007283,0.0012754260236975,0.0010552289675722,0.0098123307699119,138,True,True,orig,R1.1 25pct positive-edge deployment,2020-01-31,2019-12-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832983307699119,0,True,False,orig,R1.1 25pct positive-edge deployment,2020-01-31,2019-12-31
True,0.0,0.0855532390362739,-0.090045054732848,0.1290153979492187,0.1932643979492187,0.082467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2334694857103617,0.0,0.0,0.0,0.0021085625437333,0.0013702084218984,0.0014540698944313,0.0107399514986268,163,True,True,orig,R1.1 25pct EGARCH diagnostic,2020-01-31,2019-12-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932069514986268,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2020-01-31,2019-12-31
True,0.0,0.0704900184267098,-0.0731431702900307,0.0937814004516601,0.1355674004516601,0.055017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.1820356852318065,0.0,0.0,0.0,0.0010680647187611,0.0011255670011072,0.0007392523561894,0.0277432515535967,108,True,True,orig,R1.1 25pct positive-edge deployment,2020-02-28,2020-01-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0827602515535967,0,True,False,orig,R1.1 25pct positive-edge deployment,2020-02-28,2020-01-31
True,0.0,0.0638672976898863,-0.0670769101589184,0.0690205996704101,0.1074345996704101,0.044895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.1800371842453782,0.0,0.0,0.0,0.0009550736125448,0.0009278308058957,0.0006601041218377,0.0289095647087112,91,True,True,orig,R1.1 25pct EGARCH diagnostic,2020-02-28,2020-01-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738045647087112,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2020-02-28,2020-01-31
True,0.0,0.0289123258287523,-0.0192968327222065,0.0,0.028407,0.028407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.1941123146192053,0.0,0.0,0.0,0.0001156750746394,0.0005053258287523,7.06683781359878e-05,0.0068779293964966,8,True,True,orig,R1.1 25pct positive-edge deployment,2020-03-31,2020-02-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352849293964966,0,True,False,orig,R1.1 25pct positive-edge deployment,2020-03-31,2020-02-28
True,0.0,0.0272247798499962,-0.0177104802082683,0.0,0.026742,0.026742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.1995462158641032,0.0,0.0,0.0,0.0001131750457839,0.0004827798499962,6.800263075775156e-05,0.0065960674770914,7,True,True,orig,R1.1 25pct EGARCH diagnostic,2020-03-31,2020-02-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333380674770914,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2020-03-31,2020-02-28
True,0.0,0.0312113443715231,-0.0570059095502278,0.0,0.030629,0.030629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2450564325878683,0.0,0.0,0.0,0.0003883152995366,0.0005823443715231,0.0001970227535328,0.0032946982218047,92,True,True,orig,R1.1 25pct positive-edge deployment,2020-04-30,2020-03-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339236982218047,0,True,False,orig,R1.1 25pct positive-edge deployment,2020-04-30,2020-03-31
True,0.0,0.0257297948014226,-0.0477194186280589,0.0,0.0252379999999999,0.0252379999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2407492545835522,0.0,0.0,0.0,0.0003205848925897,0.0004917948014226,0.0001650372753737,0.0042835390236549,79,True,True,orig,R1.1 25pct EGARCH diagnostic,2020-04-30,2020-03-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295215390236549,0,True,False,orig,R1.1 25pct EGARCH diagnostic,2020-04-30,2020-03-31
