underlying,quote_symbol,asset_class,moneyness_bucket,tenor_bucket,chain_timestamp,source_url,n_quotes,n_liquid_quotes,total_volume,total_open_interest,fill_relative_spread,fill_abs_spread,median_relative_spread,p25_relative_spread,p75_relative_spread,median_abs_spread,p25_abs_spread,p75_abs_spread,median_mid,fill_method
MRK,MRK,equity_option,put_near,le_45d,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,68,17,869.0,19626.0,0.14213197969543148,0.23999999999999994,0.24472573839662448,0.14213197969543148,0.27906976744186035,0.3599999999999999,0.23999999999999994,1.19,1.37,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,put_wing,46_120d,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,12,5,262.0,19508.0,0.10772833723653397,0.22999999999999998,0.16243654822335019,0.10772833723653397,0.18181818181818182,0.22999999999999998,0.22999999999999998,0.31000000000000005,1.97,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,put_wing,all,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,51,13,330.0,27610.0,0.10942956926658895,0.22999999999999998,0.13888888888888887,0.10942956926658895,0.18181818181818182,0.31999999999999984,0.22999999999999998,2.1999999999999993,2.87,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,put_wing,le_45d,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,39,10,68.0,8102.0,0.13950091918022747,0.3425,0.17591088419586903,0.13950091918022747,1.0716180371352784,1.4500000000000002,0.3425,2.462499999999999,12.7375,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,all,all,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,588,147,205479.0,987685.0,0.05714285714285723,0.34499999999999975,0.08092485549132955,0.05714285714285723,0.13559322033898297,0.6000000000000014,0.34499999999999975,1.1499999999999995,8.575,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,atm,46_120d,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,30,8,15359.0,154182.0,0.03762257902400682,0.9624999999999995,0.04409048902520494,0.03762257902400682,0.05516448967480849,1.0500000000000007,0.9624999999999995,1.2749999999999995,23.975,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,atm,all,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,148,37,92102.0,331361.0,0.054545454545454675,0.6000000000000005,0.06741573033707868,0.054545454545454675,0.08854961832061076,0.8500000000000014,0.6000000000000005,1.1000000000000014,13.5,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,atm,le_45d,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,118,30,76743.0,177179.0,0.06155939366964467,0.5124999999999997,0.08092986603624905,0.06155939366964467,0.10341532774065126,0.7749999999999999,0.5124999999999997,1.0374999999999992,8.912500000000001,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,call_near,46_120d,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,36,9,14003.0,131269.0,0.04556962025316449,0.5999999999999996,0.054054054054054015,0.04556962025316449,0.05747126436781609,0.9000000000000004,0.5999999999999996,1.1499999999999986,15.55,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,call_near,all,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,140,35,66229.0,302281.0,0.06465319246669726,0.26,0.09523809523809525,0.06465319246669726,0.15366366797560252,0.40000000000000036,0.26,0.675,4.075,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,call_near,le_45d,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,104,26,52226.0,171012.0,0.09412202380952386,0.16999999999999987,0.12952979934112008,0.09412202380952386,0.16371168923734852,0.3249999999999999,0.16999999999999987,0.5625000000000003,2.5300000000000002,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,put_near,46_120d,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,30,8,8069.0,72400.0,0.052831437918678885,0.6624999999999992,0.05877277085330787,0.052831437918678885,0.06742296279388259,0.9250000000000016,0.6624999999999992,1.2125000000000008,14.1,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,put_near,all,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,146,37,30820.0,170749.0,0.06040268456375842,0.29000000000000004,0.10193321616871705,0.06040268456375842,0.140495867768595,0.5499999999999989,0.29000000000000004,1.200000000000001,6.3,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,put_near,le_45d,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,116,29,22751.0,98349.0,0.09368635437881873,0.26,0.10576923076923078,0.09368635437881873,0.15479876160990713,0.33999999999999986,0.26,1.0500000000000007,2.845,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,put_wing,46_120d,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,42,11,5152.0,97630.0,0.06164653879548501,0.3250000000000002,0.06711409395973154,0.06164653879548501,0.06879648411088582,0.40000000000000036,0.3250000000000002,0.44999999999999973,6.15,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,put_wing,all,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,154,39,16328.0,183294.0,0.0684046345811052,0.17499999999999993,0.09523809523809519,0.0684046345811052,0.2443960472317288,0.2999999999999998,0.17499999999999993,0.4249999999999998,2.62,cboe_current_liquid_quartile_p25_relative_spread
MSFT,MSFT,equity_option,put_wing,le_45d,2026-07-03 21:24:40,https://cdn.cboe.com/api/global/delayed_quotes/options/MSFT.json,112,28,11176.0,85664.0,0.11150940980668296,0.14,0.20047846889952153,0.11150940980668296,0.38904694167852066,0.20000000000000007,0.14,0.3550000000000001,1.02,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,all,all,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,592,148,74959.0,290539.0,0.03283361177056772,3.1875000000000036,0.0420012397282649,0.03283361177056772,0.06053334526530174,4.100000000000001,3.1875000000000036,5.637499999999996,101.2375,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,atm,46_120d,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,36,9,6845.0,51784.0,0.023267245616909606,3.549999999999983,0.025477707006369473,0.023267245616909606,0.027381950265437306,3.6500000000000057,3.549999999999983,4.900000000000006,152.575,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,atm,all,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,134,34,29693.0,93982.0,0.02703632075770362,3.099999999999998,0.03650088166802336,0.02703632075770362,0.05164260371107729,3.700000000000003,3.099999999999998,5.487499999999997,102.3375,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,atm,le_45d,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,98,25,22848.0,42198.0,0.03743315508021386,2.950000000000003,0.042515500442869766,0.03743315508021386,0.055529847292919945,3.950000000000003,2.950000000000003,5.8500000000000085,96.775,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,call_near,46_120d,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,42,11,3557.0,14226.0,0.03215856367879703,4.625,0.03707649691029188,0.03215856367879703,0.03924393333498924,4.950000000000003,4.625,5.625,142.425,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,call_near,all,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,175,44,14606.0,38770.0,0.0375185490365953,3.450000000000003,0.04890020110608357,0.0375185490365953,0.06639035796901448,4.800000000000004,3.450000000000003,6.037499999999994,104.19999999999999,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,call_near,le_45d,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,133,34,11049.0,24544.0,0.04724675525869304,3.3000000000000007,0.059071641832932814,0.04724675525869304,0.07245897645038477,4.825000000000003,3.3000000000000007,6.412499999999994,77.5875,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,put_near,46_120d,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,34,9,3959.0,32409.0,0.027638190954773843,4.150000000000006,0.029770765108663295,0.027638190954773843,0.03494993127822515,4.75,4.150000000000006,5.0,152.175,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,put_near,all,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,120,30,12885.0,68029.0,0.030132762624375087,3.3625000000000025,0.036691400868381074,0.030132762624375087,0.05278855190429918,4.125,3.3625000000000025,5.187500000000011,105.375,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,put_near,le_45d,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,86,22,8926.0,35620.0,0.035710983773440154,3.4000000000000057,0.048358414538875884,0.035710983773440154,0.06023667971805688,3.75,3.4000000000000057,5.262499999999996,78.0125,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,put_wing,46_120d,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,46,12,5721.0,43554.0,0.03278715397813583,3.5250000000000057,0.037466430208601714,0.03278715397813583,0.041529622601728815,4.024999999999999,3.5250000000000057,4.112500000000008,102.075,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,put_wing,all,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,163,41,17775.0,89758.0,0.03893637226970555,2.7500000000000036,0.04496011602610579,0.03893637226970555,0.07718348002708196,3.799999999999997,2.7500000000000036,4.150000000000006,66.85,cboe_current_liquid_quartile_p25_relative_spread
MU,MU,equity_option,put_wing,le_45d,2026-07-05 04:23:07,https://cdn.cboe.com/api/global/delayed_quotes/options/MU.json,117,30,12054.0,46204.0,0.07169890993887776,2.775000000000003,0.08380638063806373,0.07169890993887776,0.09666566159103475,4.199999999999996,2.775000000000003,5.350000000000001,48.5625,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,all,all,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,306,77,151104.0,764463.0,0.02638522427440624,0.04999999999999982,0.04081632653061222,0.02638522427440624,0.05714285714285719,0.09999999999999964,0.04999999999999982,0.25,3.15,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,atm,46_120d,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,18,5,5468.0,39210.0,0.022727272727272846,0.10000000000000053,0.04395604395604399,0.022727272727272846,0.04975124378109452,0.20000000000000018,0.10000000000000053,0.25,5.025,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,atm,all,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,58,15,34813.0,73251.0,0.031171767746103578,0.12500000000000022,0.04975124378109452,0.031171767746103578,0.06674082313681867,0.20000000000000018,0.12500000000000022,0.2749999999999999,4.35,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,atm,le_45d,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,40,10,29345.0,34041.0,0.043112244897959145,0.16249999999999987,0.0640040962621608,0.043112244897959145,0.09712303611507858,0.2250000000000001,0.16249999999999987,0.4125000000000001,3.9375,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,call_near,46_120d,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,30,8,22467.0,138745.0,0.027569953613646548,0.10000000000000031,0.03902531886541026,0.027569953613646548,0.047457627118644145,0.17500000000000027,0.10000000000000031,0.25,4.7875,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,call_near,all,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,86,22,76277.0,299664.0,0.020724696806735197,0.04999999999999982,0.0279203706022286,0.020724696806735197,0.037796733823446914,0.06000000000000005,0.04999999999999982,0.15000000000000024,2.7875,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,call_near,le_45d,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,56,14,53810.0,160919.0,0.020236260914227033,0.040000000000000036,0.02622979016167873,0.020236260914227033,0.030408301376043376,0.04999999999999993,0.040000000000000036,0.06000000000000005,2.135,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,put_near,46_120d,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,24,6,4885.0,132824.0,0.026559681532624266,0.07000000000000006,0.03350416046729488,0.026559681532624266,0.048187651846121934,0.17500000000000004,0.07000000000000006,0.3624999999999996,5.0125,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,put_near,all,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,70,18,19850.0,239880.0,0.02703529501739889,0.04999999999999993,0.03861924998136138,0.02703529501739889,0.05095188707437543,0.15000000000000013,0.04999999999999993,0.3250000000000004,4.275,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,put_near,le_45d,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,46,12,14965.0,107056.0,0.0261180321298553,0.047499999999999876,0.041634274855316594,0.0261180321298553,0.052093658745680026,0.14,0.047499999999999876,0.27500000000000013,3.9324999999999997,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,put_wing,46_120d,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,34,9,3832.0,76137.0,0.046082949308755804,0.050000000000000044,0.05464480874316932,0.046082949308755804,0.06451612903225812,0.050000000000000044,0.050000000000000044,0.1299999999999999,1.495,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,put_wing,all,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,92,23,20164.0,151668.0,0.04594223801315655,0.030000000000000027,0.05797101449275352,0.04594223801315655,0.07185886402753862,0.040000000000000036,0.030000000000000027,0.05500000000000002,0.8200000000000001,cboe_current_liquid_quartile_p25_relative_spread
NFLX,NFLX,equity_option,put_wing,le_45d,2026-07-04 17:44:53,https://cdn.cboe.com/api/global/delayed_quotes/options/NFLX.json,58,15,16332.0,75531.0,0.048762832324295916,0.03,0.060606060606060656,0.048762832324295916,0.07962283918281818,0.040000000000000036,0.03,0.054999999999999966,0.655,cboe_current_liquid_quartile_p25_relative_spread
NKE,NKE,equity_option,all,all,2026-07-05 04:31:42,https://cdn.cboe.com/api/global/delayed_quotes/options/NKE.json,152,38,45702.0,300352.0,0.04514179729568026,0.050000000000000266,0.08207052484726032,0.04514179729568026,0.12987736900780378,0.08500000000000002,0.050000000000000266,0.13499999999999973,1.225,cboe_current_liquid_quartile_p25_relative_spread
NKE,NKE,equity_option,atm,46_120d,2026-07-05 04:31:42,https://cdn.cboe.com/api/global/delayed_quotes/options/NKE.json,6,5,8047.0,45039.0,0.04238921001926778,0.10999999999999988,0.04316546762589926,0.04238921001926778,0.04379562043795618,0.13999999999999968,0.10999999999999988,0.1499999999999999,2.75,cboe_current_liquid_quartile_p25_relative_spread
NKE,NKE,equity_option,atm,all,2026-07-05 04:31:42,https://cdn.cboe.com/api/global/delayed_quotes/options/NKE.json,37,10,22430.0,86227.0,0.038429564098944394,0.0500000000000001,0.046649150464179286,0.038429564098944394,0.059487179487179395,0.07999999999999996,0.0500000000000001,0.1074999999999999,1.4625000000000001,cboe_current_liquid_quartile_p25_relative_spread
NKE,NKE,equity_option,atm,le_45d,2026-07-05 04:31:42,https://cdn.cboe.com/api/global/delayed_quotes/options/NKE.json,31,8,14383.0,41188.0,0.040939249917650966,0.050000000000000044,0.05675213675213671,0.040939249917650966,0.07560143150639534,0.07999999999999996,0.050000000000000044,0.10499999999999995,1.2650000000000001,cboe_current_liquid_quartile_p25_relative_spread
NKE,NKE,equity_option,call_near,46_120d,2026-07-05 04:31:42,https://cdn.cboe.com/api/global/delayed_quotes/options/NKE.json,6,5,1706.0,41291.0,0.033613445378151294,0.050000000000000266,0.035928143712574884,0.033613445378151294,0.08780487804878034,0.06000000000000005,0.050000000000000266,0.4499999999999993,2.535,cboe_current_liquid_quartile_p25_relative_spread
NKE,NKE,equity_option,call_near,all,2026-07-05 04:31:42,https://cdn.cboe.com/api/global/delayed_quotes/options/NKE.json,42,11,6794.0,69115.0,0.055434643451542746,0.04500000000000004,0.10526315789473673,0.055434643451542746,0.1690765374975901,0.05999999999999994,0.04500000000000004,0.07999999999999999,0.5700000000000001,cboe_current_liquid_quartile_p25_relative_spread
NKE,NKE,equity_option,call_near,le_45d,2026-07-05 04:31:42,https://cdn.cboe.com/api/global/delayed_quotes/options/NKE.json,36,9,5088.0,27824.0,0.06369426751592362,0.050000000000000044,0.10526315789473673,0.06369426751592362,0.19780219780219788,0.06000000000000005,0.050000000000000044,0.08000000000000002,0.5700000000000001,cboe_current_liquid_quartile_p25_relative_spread
NKE,NKE,equity_option,put_near,46_120d,2026-07-05 04:31:42,https://cdn.cboe.com/api/global/delayed_quotes/options/NKE.json,12,5,5975.0,53393.0,0.05882352941176476,0.1100000000000001,0.059770114942528894,0.05882352941176476,0.07166123778501635,0.13000000000000034,0.1100000000000001,0.1499999999999999,2.175,cboe_current_liquid_quartile_p25_relative_spread
