arm,config,decision_date,symbol,artifact_mark,observed_mid,coverage,quote_schema,absolute_error,relative_error,regime
R1.1,larger,2026-03-31,GE    260417P00290000,14.2,12.625,covered,cmbp-1,1.5749999999999993,0.1247524752475247,post_2023_03_28
R1.1,larger,2026-03-31,GE_call_put_near,17.0,,missing,cmbp-1,,,post_2023_03_28
R1.1,larger,2026-03-31,GOOG  260417C00290000,6.3,6.275,covered,cmbp-1,0.024999999999999467,0.003984063745019835,post_2023_03_28
R1.1,larger,2026-03-31,GOOG  260417C00300000,2.56,2.625,covered,cmbp-1,0.06499999999999995,0.024761904761904742,post_2023_03_28
R1.1,larger,2026-03-31,GOOG  260417P00280000,5.09,4.875,covered,cmbp-1,0.21499999999999986,0.04410256410256407,post_2023_03_28
R1.1,larger,2026-03-31,GS    260417C00820000,37.5,48.0,covered,cmbp-1,10.5,0.21875,post_2023_03_28
R1.1,larger,2026-03-31,JNJ   260417C00250000,3.3,3.625,covered,cmbp-1,0.3250000000000002,0.08965517241379316,post_2023_03_28
R1.1,larger,2026-03-31,LLY   260417C00930000,23.32,26.0,covered,cmbp-1,2.6799999999999997,0.10307692307692307,post_2023_03_28
R1.1,larger,2026-03-31,META  260417P00570000,18.3,17.75,covered,cmbp-1,0.5500000000000007,0.030985915492957785,post_2023_03_28
R1.1,larger,2026-03-31,MU    260417C00340000,18.68,19.65,covered,cmbp-1,0.9699999999999989,0.04936386768447832,post_2023_03_28
R1.1,larger,2026-03-31,MU    260417P00330000,17.11,16.6,covered,cmbp-1,0.509999999999998,0.030722891566264936,post_2023_03_28
R1.1,larger,2026-03-31,NVDA  260417C00157500,17.88,18.275,covered,cmbp-1,0.3949999999999996,0.02161422708618329,post_2023_03_28
R1.1,larger,2026-03-31,NVDA  260417C00165000,11.95,12.05,covered,cmbp-1,0.10000000000000142,0.00829875518672211,post_2023_03_28
R1.1,larger,2026-03-31,NVDA  260417C00175000,5.2,5.25,covered,cmbp-1,0.04999999999999982,0.00952380952380949,post_2023_03_28
R1.1,larger,2026-03-31,NVDA  260417C00180000,2.95,2.91,covered,cmbp-1,0.040000000000000036,0.013745704467353964,post_2023_03_28
R1.1,larger,2026-03-31,NVDA  260417P00165000,2.3,2.325,covered,cmbp-1,0.025000000000000355,0.010752688172043163,post_2023_03_28
R1.1,larger,2026-03-31,NVDA  260417P00175000,5.53,5.525,covered,cmbp-1,0.004999999999999893,0.0009049773755655915,post_2023_03_28
R1.1,larger,2026-03-31,NVDA  260417P00180000,8.4,8.2,covered,cmbp-1,0.20000000000000107,0.024390243902439157,post_2023_03_28
R1.1,larger,2026-03-31,TSLA  260417C00360000,20.85,21.025,covered,cmbp-1,0.17499999999999716,0.008323424494649092,post_2023_03_28
R1.1,larger,2026-03-31,TSLA  260417C00400000,3.52,3.525,covered,cmbp-1,0.004999999999999893,0.0014184397163120265,post_2023_03_28
R1.1,larger+VIX,2018-01-31,ADBE  180216C00200000,4.2,4.175,covered,cbbo-1m,0.025000000000000355,0.005988023952095894,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,ADBE  180216P00200000,4.1,4.15,covered,cbbo-1m,0.05000000000000071,0.012048192771084508,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,AVGO  180216C00255000,3.2,3.45,covered,cbbo-1m,0.25,0.07246376811594203,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,BA    180216C00350000,9.45,9.175,covered,cbbo-1m,0.2749999999999986,0.029972752043596573,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,FB    180216C00180000,10.31,10.1,covered,cbbo-1m,0.21000000000000085,0.020792079207920876,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,HD    180216C00205000,1.8,1.92,covered,cbbo-1m,0.11999999999999988,0.062499999999999944,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,JPM   180216C00115000,2.4,2.1950000000000003,covered,cbbo-1m,0.20499999999999963,0.09339407744874698,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,LRCX  180216C00192500,4.83,5.2,covered,cbbo-1m,0.3700000000000001,0.07115384615384618,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,NVDA  180216C00220000,28.7,29.325000000000003,covered,cbbo-1m,0.6250000000000036,0.021312872975277185,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,NVDA  180216C00250000,10.9,10.55,covered,cbbo-1m,0.34999999999999964,0.03317535545023693,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,NVDA  180216P00257500,18.15,18.775,covered,cbbo-1m,0.625,0.033288948069241014,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,UNH   180216C00242500,2.91,2.625,covered,cbbo-1m,0.28500000000000014,0.10857142857142862,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,VIX   180214C00014000,1.17,1.2,covered,cbbo-1m,0.030000000000000027,0.025000000000000022,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,VIX   180214C00017000,0.7,0.6499999999999999,covered,cbbo-1m,0.050000000000000044,0.076923076923077,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,VIX   180214C00020000,0.38,0.4,covered,cbbo-1m,0.020000000000000018,0.050000000000000044,pre_2023_03_28
R1.1,larger+VIX,2018-01-31,VIX   180214P00013000,1.0,0.95,covered,cbbo-1m,0.050000000000000044,0.052631578947368474,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,ADBE  180316P00212500,5.75,7.875,covered,cbbo-1m,2.125,0.2698412698412698,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,BA    180316C00360000,10.35,10.45,covered,cbbo-1m,0.09999999999999964,0.009569377990430589,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,BA    180316P00360000,5.95,7.0,covered,cbbo-1m,1.0499999999999998,0.14999999999999997,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,FB    180316C00180000,3.45,3.45,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,HD    180316C00187500,1.61,1.3900000000000001,covered,cbbo-1m,0.21999999999999997,0.158273381294964,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,MA    180316P00175000,2.0,2.6550000000000002,covered,cbbo-1m,0.6550000000000002,0.24670433145009424,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,MSFT  180316C00097000,0.6,0.605,covered,cbbo-1m,0.0050000000000000044,0.008264462809917363,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,NVDA  180316C00245000,6.25,6.225,covered,cbbo-1m,0.025000000000000355,0.004016064257028169,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,NVDA  180316C00255000,2.63,2.71,covered,cbbo-1m,0.08000000000000007,0.029520295202952056,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,NVDA  180316P00250000,9.55,11.825,covered,cbbo-1m,2.2749999999999986,0.19238900634249462,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,UNH   180316C00230000,2.38,2.355,covered,cbbo-1m,0.02499999999999991,0.01061571125265389,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,UNH   180316P00230000,5.0,6.225,covered,cbbo-1m,1.2249999999999996,0.19678714859437746,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,VIX   180321C00018000,2.6,2.6500000000000004,covered,cbbo-1m,0.050000000000000266,0.018867924528301983,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,VIX   180321C00022000,1.5,1.55,covered,cbbo-1m,0.050000000000000044,0.03225806451612906,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,VIX   180321C00030000,0.65,0.675,covered,cbbo-1m,0.025000000000000022,0.03703703703703707,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,VIX   180321P00015000,0.55,0.525,covered,cbbo-1m,0.025000000000000022,0.04761904761904766,pre_2023_03_28
R1.1,larger+VIX,2018-02-28,VIX   180321P00018000,2.1,1.975,covered,cbbo-1m,0.125,0.06329113924050632,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,ADBE  180518C00225000,4.05,3.925,covered,cbbo-1m,0.125,0.03184713375796178,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,ADBE  180518P00225000,7.75,6.825,covered,cbbo-1m,0.9249999999999998,0.1355311355311355,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,AMZN  180518C01500000,84.5,82.69999999999999,covered,cbbo-1m,1.8000000000000114,0.021765417170495908,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,AMZN  180518C01600000,22.65,22.275,covered,cbbo-1m,0.375,0.016835016835016835,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,FB    180518C00180000,1.1,1.09,covered,cbbo-1m,0.010000000000000009,0.009174311926605512,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,GILD  180518P00073000,2.09,2.4450000000000003,covered,cbbo-1m,0.3550000000000004,0.14519427402863003,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,MA    180518C00180000,3.7,3.5,covered,cbbo-1m,0.20000000000000018,0.0571428571428572,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,MSFT  180518C00095000,1.24,1.2349999999999999,covered,cbbo-1m,0.0050000000000001155,0.004048582995951511,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,NVDA  180518C00217500,15.35,15.125,covered,cbbo-1m,0.22499999999999964,0.014876033057851215,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,NVDA  180518C00230000,8.43,8.425,covered,cbbo-1m,0.004999999999999005,0.0005934718100889027,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,NVDA  180518P00202500,2.5,2.84,covered,cbbo-1m,0.33999999999999986,0.11971830985915488,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,NVDA  180518P00212500,5.26,5.375,covered,cbbo-1m,0.11500000000000021,0.02139534883720934,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,NVDA  180518P00235000,16.4,15.774999999999999,covered,cbbo-1m,0.625,0.03961965134706815,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,V     180518C00130000,0.82,0.75,covered,cbbo-1m,0.06999999999999995,0.09333333333333327,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,VIX   180516C00016000,1.6,1.55,covered,cbbo-1m,0.050000000000000044,0.03225806451612906,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,VIX   180516C00017000,1.2,1.225,covered,cbbo-1m,0.025000000000000133,0.02040816326530623,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,VIX   180516C00028000,0.25,0.25,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2018-04-30,VIX   180516P00016000,1.03,0.975,covered,cbbo-1m,0.05500000000000005,0.05641025641025646,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,AAPL  180615C00187500,2.59,2.4850000000000003,covered,cbbo-1m,0.10499999999999954,0.042253521126760375,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,ADBE  180615C00250000,5.7,6.075,covered,cbbo-1m,0.375,0.06172839506172839,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,ADBE  180615P00250000,7.05,6.675,covered,cbbo-1m,0.375,0.056179775280898875,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,AVGO  180615C00250000,7.4,7.3,covered,cbbo-1m,0.10000000000000053,0.013698630136986375,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,BA    180615C00355000,5.0,5.125,covered,cbbo-1m,0.125,0.024390243902439025,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,BA    180615P00350000,5.1,4.9,covered,cbbo-1m,0.1999999999999993,0.040816326530612096,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,FB    180615C00195000,1.68,1.775,covered,cbbo-1m,0.09499999999999997,0.053521126760563364,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,FB    180615P00190000,2.42,2.32,covered,cbbo-1m,0.10000000000000009,0.043103448275862113,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,HD    180615C00187500,1.92,2.2199999999999998,covered,cbbo-1m,0.2999999999999998,0.13513513513513506,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,MA    180615C00190000,3.71,3.2750000000000004,covered,cbbo-1m,0.4349999999999996,0.13282442748091589,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,MA    180615P00190000,1.95,2.705,covered,cbbo-1m,0.7550000000000001,0.2791127541589649,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,MSFT  180615C00100000,1.0,0.96,covered,cbbo-1m,0.040000000000000036,0.041666666666666706,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,MSFT  180615P00100000,1.58,2.05,covered,cbbo-1m,0.46999999999999975,0.22926829268292673,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,NVDA  180615C00240000,15.1,14.5,covered,cbbo-1m,0.5999999999999996,0.041379310344827565,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,NVDA  180615C00255000,4.66,4.65,covered,cbbo-1m,0.009999999999999787,0.002150537634408556,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,NVDA  180615P00240000,1.71,1.6749999999999998,covered,cbbo-1m,0.03500000000000014,0.02089552238805979,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,NVDA  180615P00260000,10.0,9.9,covered,cbbo-1m,0.09999999999999964,0.010101010101010065,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,TXN   180615C00115000,0.71,0.71,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,UNH   180615C00245000,1.8,1.925,covered,cbbo-1m,0.125,0.06493506493506493,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,UNH   180615P00240000,3.16,2.9450000000000003,covered,cbbo-1m,0.21499999999999986,0.07300509337860775,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,V     180615C00130000,2.4,2.26,covered,cbbo-1m,0.14000000000000012,0.06194690265486732,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,VIX   180620C00015000,1.6,1.5750000000000002,covered,cbbo-1m,0.02499999999999991,0.015873015873015813,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,VIX   180620C00018000,0.85,0.8500000000000001,covered,cbbo-1m,1.1102230246251565e-16,1.3061447348531251e-16,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,VIX   180620C00025000,0.31,0.3,covered,cbbo-1m,0.010000000000000009,0.03333333333333337,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,VIX   180620P00013500,0.5,0.5,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2018-05-31,VIX   180620P00015000,1.25,1.275,covered,cbbo-1m,0.02499999999999991,0.019607843137254832,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,ADBE  180720C00245000,5.43,5.425,covered,cbbo-1m,0.004999999999999893,0.0009216589861750956,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,ADBE  180720P00240000,3.65,3.825,covered,cbbo-1m,0.17500000000000027,0.04575163398692817,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,BA    180720C00340000,6.8,6.525,covered,cbbo-1m,0.27499999999999947,0.04214559386973172,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,FB    180720C00190000,7.3,7.45,covered,cbbo-1m,0.15000000000000036,0.02013422818791951,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,FB    180720C00205000,1.04,1.12,covered,cbbo-1m,0.08000000000000007,0.07142857142857148,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,HD    180720C00200000,1.45,1.49,covered,cbbo-1m,0.040000000000000036,0.02684563758389264,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,MSFT  180720C00100000,2.09,2.065,covered,cbbo-1m,0.02499999999999991,0.012106537530266302,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,NVDA  180720C00240000,7.45,6.324999999999999,covered,cbbo-1m,1.1250000000000009,0.1778656126482215,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,NVDA  180720C00260000,0.95,0.9450000000000001,covered,cbbo-1m,0.004999999999999893,0.005291005291005178,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,NVDA  180720P00225000,3.45,3.475,covered,cbbo-1m,0.02499999999999991,0.007194244604316521,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,V     180720C00135000,1.68,1.43,covered,cbbo-1m,0.25,0.17482517482517484,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,VIX   180718C00016000,1.7,1.6749999999999998,covered,cbbo-1m,0.025000000000000133,0.01492537313432844,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,VIX   180718C00020000,0.85,0.825,covered,cbbo-1m,0.025000000000000022,0.03030303030303033,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,VIX   180718C00025000,0.42,0.42500000000000004,covered,cbbo-1m,0.00500000000000006,0.011764705882353082,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,VIX   180718P00015000,1.0,1.0,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2018-06-29,VIX   180718P00016000,1.6,1.6,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,AAPL  180921C00215000,14.2,14.2,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,AAPL  180921C00230000,4.15,4.125,covered,cbbo-1m,0.025000000000000355,0.0060606060606061465,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,ADBE  180921C00265000,6.4,6.425,covered,cbbo-1m,0.024999999999999467,0.0038910505836575048,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,ADBE  180921P00265000,7.7,7.775,covered,cbbo-1m,0.07500000000000018,0.00964630225080388,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,AMD   180921C00025000,1.3,1.31,covered,cbbo-1m,0.010000000000000009,0.007633587786259549,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,AMZN  180921C01950000,81.22,81.25,covered,cbbo-1m,0.030000000000001137,0.0003692307692307832,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,AMZN  180921C02050000,25.25,25.425,covered,cbbo-1m,0.1750000000000007,0.006882989183874168,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,BA    180921C00345000,5.55,5.45,covered,cbbo-1m,0.09999999999999964,0.018348623853210944,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,COST  180921C00240000,0.67,0.86,covered,cbbo-1m,0.18999999999999995,0.22093023255813948,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,FB    180921C00180000,2.14,2.17,covered,cbbo-1m,0.029999999999999805,0.013824884792626639,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,HD    180921C00202500,1.76,1.835,covered,cbbo-1m,0.07499999999999996,0.04087193460490461,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,JPM   180921C00115000,1.49,1.5,covered,cbbo-1m,0.010000000000000009,0.006666666666666672,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,MA    180921C00212500,5.18,5.225,covered,cbbo-1m,0.04499999999999993,0.008612440191387547,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,MSFT  180921C00117000,0.54,0.36,covered,cbbo-1m,0.18000000000000005,0.5000000000000001,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,NVDA  180921C00260000,22.82,22.8,covered,cbbo-1m,0.019999999999999574,0.0008771929824561216,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,NVDA  180921C00280000,7.56,7.725,covered,cbbo-1m,0.16500000000000004,0.02135922330097088,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,NVDA  180921P00255000,1.0,0.96,covered,cbbo-1m,0.040000000000000036,0.041666666666666706,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,NVDA  180921P00280000,6.25,6.35,covered,cbbo-1m,0.09999999999999964,0.015748031496062936,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,TXN   180921C00115000,1.08,1.085,covered,cbbo-1m,0.004999999999999893,0.004608294930875478,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,UNH   180921C00275000,0.77,0.8,covered,cbbo-1m,0.030000000000000027,0.03750000000000003,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,UNH   180921P00265000,2.37,2.27,covered,cbbo-1m,0.10000000000000009,0.044052863436123385,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,V     180921C00145000,3.18,3.175,covered,cbbo-1m,0.0050000000000003375,0.0015748031496064057,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,VIX_call_vix_atm,1.15,,missing,cbbo-1m,,,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,VIX_call_vix_call_near,0.7,,missing,cbbo-1m,,,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,VIX_call_vix_call_wing,0.32,,missing,cbbo-1m,,,pre_2023_03_28
R1.1,larger+VIX,2018-08-31,VIX_put_vix_atm,1.1,,missing,cbbo-1m,,,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,AAPL  200117C00280000,15.15,15.399999999999999,covered,cbbo-1m,0.24999999999999822,0.01623376623376612,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,ADBE  200117P00325000,3.7,3.5250000000000004,covered,cbbo-1m,0.17499999999999982,0.04964539007092193,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,AMD   200117C00045000,2.11,2.09,covered,cbbo-1m,0.020000000000000018,0.00956937799043063,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,AMD   200117P00045000,1.22,1.225,covered,cbbo-1m,0.0050000000000001155,0.0040816326530613185,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,AVGO  200117P00310000,3.5,3.6,covered,cbbo-1m,0.10000000000000009,0.0277777777777778,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,BAC   200117C00035000,0.79,0.815,covered,cbbo-1m,0.02499999999999991,0.030674846625766763,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,CHTR_call_atm,3.8,,missing,cbbo-1m,,,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,COST  200117C00300000,1.48,1.5,covered,cbbo-1m,0.020000000000000018,0.013333333333333345,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,CRM   200117C00167500,0.9,0.87,covered,cbbo-1m,0.030000000000000027,0.03448275862068969,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,DIS   200117C00145000,2.0,2.01,covered,cbbo-1m,0.009999999999999787,0.004975124378109347,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,HD    200117C00225000,0.7,0.685,covered,cbbo-1m,0.014999999999999902,0.021897810218977957,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,JPM   200117C00140000,1.5,1.6099999999999999,covered,cbbo-1m,0.10999999999999988,0.06832298136645956,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,LLY   200117C00130000,2.33,2.7800000000000002,covered,cbbo-1m,0.4500000000000002,0.16187050359712235,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,MA    200117C00300000,3.73,3.675,covered,cbbo-1m,0.05500000000000016,0.014965986394557868,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,MA    200117C00310000,0.56,0.6799999999999999,covered,cbbo-1m,0.11999999999999988,0.17647058823529396,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,MSFT  200117C00160000,1.09,1.1150000000000002,covered,cbbo-1m,0.025000000000000133,0.022421524663677247,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,MSFT  200117P00155000,1.16,1.1,covered,cbbo-1m,0.05999999999999983,0.05454545454545439,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,MU    200117P00054000,1.68,1.66,covered,cbbo-1m,0.020000000000000018,0.012048192771084348,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,NFLX  200117P00320000,6.19,6.275,covered,cbbo-1m,0.08499999999999996,0.013545816733067723,pre_2023_03_28
R1.1,larger+VIX,2019-12-31,NKE   200117C00100000,2.3,2.3049999999999997,covered,cbbo-1m,0.004999999999999893,0.0021691973969630777,pre_2023_03_28
