config,fold_id,scheme,strategy,display_strategy,basis,is_sharpe,oos_sharpe,status
orig,cpcv_00_05,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.09246653571281135,-0.16017547660719758,ok
orig,cpcv_00_06,cpcv,orig E1 capped,E1 capped,gross,1.0641761942618937,0.6759359567517121,ok
orig,cpcv_00_06,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.06320864070718855,0.579802199891893,ok
orig,cpcv_00_06,cpcv,orig GM paper,GM paper,gross,1.6449586634408417,1.2418797719135803,ok
orig,cpcv_00_06,cpcv,orig GM paper,GM paper,full_cost_net,-0.9816929654806715,0.5178592030032264,ok
orig,cpcv_00_06,cpcv,orig Equal premium capped,Equal premium capped,gross,0.7985217002849024,0.6561170751583665,ok
orig,cpcv_00_06,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.14606265190302778,0.5525554107995205,ok
orig,cpcv_00_06,cpcv,orig Equal risk capped,Equal risk capped,gross,0.7985217002849024,0.6561170751583665,ok
orig,cpcv_00_06,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.14606265190302778,0.5525554107995205,ok
orig,cpcv_00_07,cpcv,orig E1 capped,E1 capped,gross,1.0817873334234078,1.2305345871625304,ok
orig,cpcv_00_07,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.060446429730516046,1.0890414882417643,ok
orig,cpcv_00_07,cpcv,orig GM paper,GM paper,gross,1.6440880877808708,1.1914177883381456,ok
orig,cpcv_00_07,cpcv,orig GM paper,GM paper,full_cost_net,-0.9627709688156002,-0.5295403608045541,ok
orig,cpcv_00_07,cpcv,orig Equal premium capped,Equal premium capped,gross,0.7766216798157896,1.3053405923212134,ok
orig,cpcv_00_07,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.14320223570780877,1.157912569546408,ok
orig,cpcv_00_07,cpcv,orig Equal risk capped,Equal risk capped,gross,0.7766216798157896,1.3053405923212134,ok
orig,cpcv_00_07,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.14320223570780877,1.157912569546408,ok
orig,cpcv_00_08,cpcv,orig E1 capped,E1 capped,gross,1.104297102418912,0.3427552649950955,ok
orig,cpcv_00_08,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.05556392860770587,0.22897790935457957,ok
orig,cpcv_00_08,cpcv,orig GM paper,GM paper,gross,1.672422215279857,0.790144840987167,ok
orig,cpcv_00_08,cpcv,orig GM paper,GM paper,full_cost_net,-0.7710322695567232,0.35634038943664015,ok
orig,cpcv_00_08,cpcv,orig Equal premium capped,Equal premium capped,gross,0.8684622991865467,0.1788428112932953,ok
orig,cpcv_00_08,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.10979427198306571,0.03133819804252839,ok
orig,cpcv_00_08,cpcv,orig Equal risk capped,Equal risk capped,gross,0.8684622991865467,0.1788428112932953,ok
orig,cpcv_00_08,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.10979427198306571,0.03133819804252839,ok
orig,cpcv_00_09,cpcv,orig E1 capped,E1 capped,gross,1.0837290677168652,0.398282984096892,ok
orig,cpcv_00_09,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.09251156082606447,0.27222619998286923,ok
orig,cpcv_00_09,cpcv,orig GM paper,GM paper,gross,1.6598650779685984,1.1298629601466499,ok
orig,cpcv_00_09,cpcv,orig GM paper,GM paper,full_cost_net,-0.8284547032017056,0.6750651218302074,ok
orig,cpcv_00_09,cpcv,orig Equal premium capped,Equal premium capped,gross,0.8412157533486985,0.2641237408823715,ok
orig,cpcv_00_09,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.1381866101170139,0.13162956119845903,ok
orig,cpcv_00_09,cpcv,orig Equal risk capped,Equal risk capped,gross,0.8412157533486985,0.2641237408823715,ok
orig,cpcv_00_09,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.1381866101170139,0.13162956119845903,ok
orig,cpcv_00_10,cpcv,orig E1 capped,E1 capped,gross,1.2326759148030637,0.01155557407692183,ok
orig,cpcv_00_10,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.021451399150999962,-0.09755399443016663,ok
orig,cpcv_00_10,cpcv,orig GM paper,GM paper,gross,1.93598402279775,0.18574455609801238,ok
orig,cpcv_00_10,cpcv,orig GM paper,GM paper,full_cost_net,-0.9121000254029126,-0.2807370205314087,ok
orig,cpcv_00_10,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9822737461699264,-0.3256582780402566,ok
orig,cpcv_00_10,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.05922363851552094,-0.44728370154818564,ok
orig,cpcv_00_10,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9822737461699264,-0.3256582780402566,ok
orig,cpcv_00_10,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.05922363851552094,-0.44728370154818564,ok
orig,cpcv_00_11,cpcv,orig E1 capped,E1 capped,gross,1.2616729641953683,0.6895534401384394,ok
orig,cpcv_00_11,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.37904470994584266,0.5771679094679424,ok
orig,cpcv_00_11,cpcv,orig GM paper,GM paper,gross,1.8686117382493468,0.5786826269747993,ok
orig,cpcv_00_11,cpcv,orig GM paper,GM paper,full_cost_net,-1.224004298207681,-0.4805410877084618,ok
orig,cpcv_00_11,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9600848118614893,0.5589602126532262,ok
orig,cpcv_00_11,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.69608354826426,0.42717439198609086,ok
orig,cpcv_00_11,cpcv,orig Equal risk capped,Equal risk capped,gross,1.00234425854401,0.516996374270525,ok
orig,cpcv_00_11,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.4485038260689746,0.4036092242735106,ok
orig,cpcv_01_02,cpcv,orig E1 capped,E1 capped,gross,1.2447824705614832,-1.1456702142285564,ok
orig,cpcv_01_02,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.014327809709753874,-1.3922826761496552,ok
orig,cpcv_01_02,cpcv,orig GM paper,GM paper,gross,1.883670068814911,-0.7765268867559808,ok
orig,cpcv_01_02,cpcv,orig GM paper,GM paper,full_cost_net,-1.033451216247532,-1.933333012840514,ok
orig,cpcv_01_02,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9461077414056881,-1.054952940672555,ok
orig,cpcv_01_02,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.05715250681507767,-1.4040011002492194,ok
orig,cpcv_01_02,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9461077414056881,-1.054952940672555,ok
orig,cpcv_01_02,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.05715250681507767,-1.4040011002492194,ok
orig,cpcv_01_03,cpcv,orig E1 capped,E1 capped,gross,1.2043201499524812,-0.012493114238240725,ok
orig,cpcv_01_03,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.0161375995268395,-0.2391825795583856,ok
orig,cpcv_01_03,cpcv,orig GM paper,GM paper,gross,2.0009393999295386,0.7439850594522893,ok
orig,cpcv_01_03,cpcv,orig GM paper,GM paper,full_cost_net,-1.274509519657255,-1.029594736232558,ok
orig,cpcv_01_03,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9526025218958298,-0.9227834497645332,ok
orig,cpcv_01_03,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.0572771093915709,-1.3240827646924667,ok
orig,cpcv_01_03,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9526025218958298,-0.9227834497645332,ok
orig,cpcv_01_03,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.0572771093915709,-1.3240827646924667,ok
orig,cpcv_01_04,cpcv,orig E1 capped,E1 capped,gross,1.1483943272380017,1.1712045394856525,ok
orig,cpcv_01_04,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.04963340830243536,0.93401492722094,ok
orig,cpcv_01_04,cpcv,orig GM paper,GM paper,gross,1.8003698189993367,2.2596345228524273,ok
orig,cpcv_01_04,cpcv,orig GM paper,GM paper,full_cost_net,-1.1461028133946052,-1.6063052091109273,ok
orig,cpcv_01_04,cpcv,orig Equal premium capped,Equal premium capped,gross,0.85083133958076,1.1247884122764158,ok
orig,cpcv_01_04,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.10437978397611743,0.7417797922675983,ok
orig,cpcv_01_04,cpcv,orig Equal risk capped,Equal risk capped,gross,0.85083133958076,1.1247884122764158,ok
orig,cpcv_01_04,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.10437978397611743,0.7417797922675983,ok
orig,cpcv_01_05,cpcv,orig E1 capped,E1 capped,gross,1.1440354122746275,0.5329026455820017,ok
orig,cpcv_01_05,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.07283932769754727,0.37350760710333214,ok
orig,cpcv_01_05,cpcv,orig GM paper,GM paper,gross,1.9172179609000874,1.7799597010428603,ok
orig,cpcv_01_05,cpcv,orig GM paper,GM paper,full_cost_net,-1.1087085420967193,0.39930207751420943,ok
orig,cpcv_01_05,cpcv,orig Equal premium capped,Equal premium capped,gross,0.8958397910654043,-0.16489857799260937,ok
orig,cpcv_01_05,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.10372571754290874,-0.47249116136766767,ok
orig,cpcv_01_05,cpcv,orig Equal risk capped,Equal risk capped,gross,0.8958397910654043,-0.16489857799260937,ok
orig,cpcv_01_05,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.10372571754290874,-0.47249116136766767,ok
orig,cpcv_01_06,cpcv,orig E1 capped,E1 capped,gross,1.045132356872508,0.906075931561566,ok
orig,cpcv_01_06,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.05263088904488991,0.7776433073318328,ok
orig,cpcv_01_06,cpcv,orig GM paper,GM paper,gross,1.7916598937309705,2.114854752618184,ok
orig,cpcv_01_06,cpcv,orig GM paper,GM paper,full_cost_net,-1.3468333748201458,0.22791235372717897,ok
orig,cpcv_01_06,cpcv,orig Equal premium capped,Equal premium capped,gross,0.7958241551683586,0.6217465908276196,ok
orig,cpcv_01_06,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.1301686208793117,0.3723808775564156,ok
orig,cpcv_01_06,cpcv,orig Equal risk capped,Equal risk capped,gross,0.7958241551683586,0.6217465908276196,ok
orig,cpcv_01_06,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.1301686208793117,0.3723808775564156,ok
orig,cpcv_01_07,cpcv,orig E1 capped,E1 capped,gross,1.0590625183305624,1.8146671092309847,ok
orig,cpcv_01_07,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.05806193347116823,1.5885680770464043,ok
orig,cpcv_01_07,cpcv,orig GM paper,GM paper,gross,1.7310327951351536,2.983381547409962,ok
orig,cpcv_01_07,cpcv,orig GM paper,GM paper,full_cost_net,-1.1963997478455348,-0.7188920505960594,ok
orig,cpcv_01_07,cpcv,orig Equal premium capped,Equal premium capped,gross,0.77622002753746,1.3772582830866567,ok
orig,cpcv_01_07,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.12563749829277876,0.9758727584909562,ok
orig,cpcv_01_07,cpcv,orig Equal risk capped,Equal risk capped,gross,0.77622002753746,1.3772582830866567,ok
orig,cpcv_01_07,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.12563749829277876,0.9758727584909562,ok
orig,cpcv_01_08,cpcv,orig E1 capped,E1 capped,gross,1.0811207487881256,0.5357689185994956,ok
orig,cpcv_01_08,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.08031465294418758,0.39399030784868044,ok
orig,cpcv_01_08,cpcv,orig GM paper,GM paper,gross,1.8015851079321668,1.6151583529979525,ok
orig,cpcv_01_08,cpcv,orig GM paper,GM paper,full_cost_net,-1.1077831067498118,0.3531577753021421,ok
orig,cpcv_01_08,cpcv,orig Equal premium capped,Equal premium capped,gross,0.8593359647006255,0.08437340182513109,ok
orig,cpcv_01_08,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.12061884572922943,-0.2877361077745247,ok
orig,cpcv_01_08,cpcv,orig Equal risk capped,Equal risk capped,gross,0.8593359647006255,0.08437340182513109,ok
