Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Equal premium,Full-spread post-cost,620,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.4858101867783573,-0.6406870728911074,-0.8511794374940284,-1.0112193939867278,0.576654212915665,0.7576515118830977,-1.138132960949969e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,621,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7060587097502133,1.4859027342473663,-0.03981720862835292,-0.062580002368487,-0.9989710080183322,0.5784064662122949,0.6666069649790068,0.002194335255791817,insufficient_egarch_obs
Equal premium,Full-spread post-cost,622,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7480905669502105,1.2937935068530593,-0.39365497561150387,-0.5865662815055936,-0.9996292836401279,0.47127939271595787,0.5805697490260233,0.0010144301592144313,insufficient_egarch_obs
Equal premium,Full-spread post-cost,623,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.966618849712726,1.3204534370228806,-1.3609563332027013,-1.5386882341942296,-0.9999999744312446,0.5752554182511637,0.8735832245692471,4.144827781120729e-08,insufficient_egarch_obs
Equal premium,Full-spread post-cost,624,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.4284768489402162,-0.7013150597011925,-0.8845859013269952,-1.0000022988849648,0.5925381553418382,0.9270651008016655,-7.970289959443573e-08,insufficient_egarch_obs
Equal premium,Full-spread post-cost,625,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8892141424474328,1.468544505298533,-0.33159600065574707,-0.45410399797879153,-0.9999944190495434,0.5605951621302202,0.7697820666815125,1.6688665840157943e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,626,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9512578051901827,1.4927566031864077,-0.9654836638991261,-1.2151457571234192,-0.9999997837559017,0.6170148368426693,0.7234196271782293,2.751220542570862e-07,insufficient_egarch_obs
Equal premium,Full-spread post-cost,627,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9091542938457173,1.1705368191701877,-1.2196946142934508,-1.4271939378915945,-0.9999857089476942,0.5424960029241495,0.6626824663432075,6.187597074399973e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,628,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6661777747135159,1.7659446277096487,0.24121167622329234,0.4126115547391182,-0.9993887660730398,0.6274794594498407,0.6441303040976293,0.004145493507207439,insufficient_egarch_obs
Equal premium,Full-spread post-cost,629,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9730964402606648,1.9722875933822757,-0.3463175649245038,-0.48773041202541506,-1.0031648461415614,0.778367753089659,0.9754898141025543,1.4094469598609812e-08,insufficient_egarch_obs
