config,strategy,evidence_status,return_date,decision_date,train_start,train_end,train_observations,recent_observations,gross_return,predicted_cost,net_return,gross_nav,selected_scale,expected_net_log_growth,robust_sortino,recent_covariance_weight,predicted_annual_vol,worst_annual_downside,scenario_cvar_loss,worst_three_month_loss,worst_six_month_loss,short_margin_used,collateral_used,integer_execution_abstained,integer_conversion_feasible,integer_contracts,selected_feasible,selected_max_breach,rejected_max_breach,rejected_breach_volatility,rejected_breach_downside,rejected_breach_three_month_loss,rejected_breach_six_month_loss,rejected_breach_assignment,information_set_valid
orig,R2 robust net Sortino,retrospective_development_sample,2023-01-31,2022-12-30,2015-02-27,2022-12-30,91,36,0.02881000982666016,0.00010500281692346957,0.028705007009736692,0.007572000000000001,0.008517286029504155,0.004888904353178726,0.03417366592276779,0.25,0.06240935993801926,0.01756820923463207,0.011974316016028877,0.033790471017288715,0.04399553873006745,0.005845600128173828,0.00984960012817383,False,True,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-02-28,2023-01-31,2015-02-27,2023-01-31,92,36,0.007263009033203125,0.00020441662160384374,0.007058592411599281,0.010360000000000001,0.01266509362324991,0.008390719653115206,0.029625397376322644,0.25,0.09541635228763944,0.023808478353637936,0.015066408332714623,0.046230397932538136,0.06580340548540509,0.007814800262451172,0.017214800262451174,False,True,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-03-31,2023-02-28,2015-02-27,2023-02-28,93,36,0.016619004959106447,0.00023059869802990307,0.016388406261076544,0.016806,0.018416217948543784,0.010471624312480493,0.038876734365282134,0.25,0.1007661654303287,0.03225848138466459,0.016422433337500656,0.04324551796278209,0.06557804395542433,0.0,0.016806,False,True,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-04-28,2023-03-31,2015-02-27,2023-03-31,94,36,-0.010492000518798828,0.0002655283469953677,-0.010757528865794196,0.012886,0.014790776462353265,0.010445327623720654,0.047967101509553786,0.25,0.1384131802565936,0.029601680722269114,0.01560501664911505,0.04437128672205781,0.06653693752733347,0.005555400085449218,0.016651400085449217,False,True,27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-05-31,2023-04-28,2015-02-27,2023-04-28,95,36,0.05392799920654297,0.00046202965262870474,0.053465969553914264,0.024261999999999995,0.026934814283267675,0.01561126452209632,0.04353035551970743,0.25,0.23081845401230588,0.05447951530851569,0.03803773432008719,0.11220135192825698,0.1416038433675728,0.038854200744628906,0.0601922007446289,False,True,34,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-06-30,2023-05-31,2015-02-27,2023-05-31,96,36,0.018946017456054683,0.0002742240866047426,0.01867179336944994,0.014920000000000001,0.0180938792386601,0.011436286799151292,0.04904396036564239,0.25,0.11510912928247592,0.029323890579032116,0.018067061649523132,0.051691154113969406,0.07264495381934932,0.015133599853515624,0.025943599853515624,False,True,31,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-07-31,2023-06-30,2015-02-27,2023-06-30,97,36,-0.005220012451171841,0.0002578054491479618,-0.0054778179003198025,0.019167999999999998,0.02346423530542563,0.012251273415200626,0.07068558359838226,0.25,0.12267009530520383,0.03654839041398284,0.01942580544914796,0.055106773905577056,0.0880837060054992,0.0,0.019167999999999998,False,True,35,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-08-31,2023-07-31,2015-02-27,2023-07-31,98,36,-0.023400997680664067,0.0005432211329557232,-0.02394421881361979,0.04043,0.044589437777893336,0.018905623884204956,0.08029356970992682,0.25,0.22696906153330443,0.04830656476865112,0.0319880310936909,0.08347044340857956,0.10654554386058535,0.06382460021972657,0.09066160021972657,False,True,46,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-09-29,2023-08-31,2015-02-27,2023-08-31,99,36,-0.014041990844726564,0.0003807064588775045,-0.014422697303604069,0.030841999999999998,0.036876215750206255,0.00937548043559171,0.10178553859342152,0.25,0.11462256771925981,0.026037190475664867,0.016272128116163458,0.05121119767902915,0.0628159634204728,0.07226000061035157,0.08970200061035156,False,True,31,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-10-31,2023-09-29,2015-02-27,2023-09-29,100,36,-0.018571998962402345,0.00025610761183872616,-0.018828106574241072,0.019465,0.023232497850123587,0.014858762573120042,0.06045852039804063,0.5,0.22624910683964286,0.04731067264032114,0.024277936614705252,0.06900406742773613,0.11099528116804769,0.008699800109863282,0.02691180010986328,False,True,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-11-30,2023-10-31,2015-02-27,2023-10-31,101,36,0.07817600601196288,0.00017912959938359884,0.07799687641257928,0.01032,0.012530755715342092,0.006669097490084011,0.05391489865107855,0.5,0.0883929765447327,0.023334733243156748,0.010499129599383596,0.031167850968255584,0.048140494329004024,0.0,0.01032,False,True,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2023-12-29,2023-11-30,2015-02-27,2023-11-30,102,36,0.005539996582031249,0.00042682465308124004,0.005113171928950009,0.021674,0.023607610898014567,0.01248447434066269,0.0805534449338221,0.5,0.2355586756819403,0.049397325702299454,0.030166359549459915,0.08914770069186417,0.10390698507834417,0.042217600402832026,0.060976600402832024,False,True,45,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-01-31,2023-12-29,2015-02-27,2023-12-29,103,36,0.14240802435302732,0.0005329129711586913,0.14187511138186865,0.032818,0.03612429263232548,0.015051040219186799,0.07936496025349078,0.5,0.18787246749502468,0.04796018588644769,0.027453466813434763,0.08189449408137672,0.11241492427585609,0.019843599700927736,0.04685559970092774,False,True,54,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-02-29,2024-01-31,2015-02-27,2024-01-31,104,36,0.12869898052978515,0.000378557780504767,0.12832042274928038,0.018618,0.020049318808573757,0.01847435924108888,0.08232842298078973,0.5,0.24186556090773098,0.045301014931267286,0.026444023540878436,0.08588891518593678,0.11613148808774454,0.04922160034179687,0.06650160034179688,False,True,27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-04-30,2024-02-29,2015-02-27,2024-02-29,105,36,0.05762296978759765,0.0004053926056271167,0.057217577181970534,0.022404,0.023547068853043474,0.020911717288215628,0.09568263972559117,0.5,0.2395034393378574,0.05244569717477816,0.03188342080551199,0.10474764503606948,0.12211692794156948,0.0949343994140625,0.1161023994140625,False,True,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-05-31,2024-04-30,2015-02-27,2024-04-30,106,36,-0.005768003723144521,0.0003007635275972219,-0.0060687672507417426,0.018347000000000002,0.024772230674781213,0.01941187580024318,0.0582493598924357,0.5,0.20665701266660852,0.044636589504087124,0.024948777220362522,0.07864635651587937,0.11506557994368849,0.01728040008544922,0.033077400085449224,False,True,13,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-06-28,2024-05-31,2015-02-27,2024-05-31,107,36,0.05895399810791016,0.0003783970517060868,0.058575601056204074,0.02383,0.027640979308855673,0.018638604103904863,0.06343267714824743,0.5,0.23310595457668432,0.04693029677947144,0.023633857675990317,0.06550604390934922,0.10314500586061492,0.0,0.02383,False,True,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-07-31,2024-06-28,2015-02-27,2024-06-28,108,36,-0.010849999938964844,0.00027400673288487934,-0.011124006671849724,0.011648000000000002,0.013515365431984509,0.009184400147065336,0.059069319703678846,0.5,0.1047421148597566,0.026228191856347935,0.012696221000402514,0.038683883717540835,0.0612166836900111,0.0024708000183105466,0.014012800018310546,False,True,33,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-08-30,2024-07-31,2015-02-27,2024-07-31,109,36,2.0003112792920503e-05,0.00019387933634587746,-0.00017387622355295696,0.008516000000000001,0.009168604302426463,0.00702178465945183,0.05572949674885294,0.5,0.10711514817477562,0.02036167908382313,0.011694269935114876,0.037786352432267134,0.051154899529696984,0.007021199798583985,0.015162199798583985,False,True,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-09-30,2024-08-30,2015-02-27,2024-08-30,110,36,-0.00963,0.0002143074323065058,-0.009844307432306505,0.01058,0.011055679054020289,0.007639634795589251,0.06095136637879737,0.5,0.08872720733932703,0.02107502805524761,0.01313793142775487,0.039929464144947024,0.05007962174282099,0.004680799865722657,0.015010799865722659,False,True,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-10-31,2024-09-30,2015-02-27,2024-09-30,111,36,0.010214000000000003,7.648171399933184e-05,0.010137518286000671,0.003386,0.0057344790837223734,0.004274080078950838,0.07259921173099165,0.5,0.05043221939709613,0.010089166218851447,0.00354225117767678,0.011497936616110427,0.018521445727841312,0.0,0.003386,False,True,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-11-29,2024-10-31,2015-02-27,2024-10-31,112,36,0.010031992004394532,0.00017607206791219636,0.009855919936482336,0.010790000000000001,0.012062089492771117,0.008221275879400502,0.06484637495179901,0.25,0.08478561284481227,0.022477388570631786,0.01313959708745527,0.04030022319702298,0.05513269802489895,0.007965599670410156,0.018011599670410158,False,True,24,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2024-12-31,2024-11-29,2015-02-27,2024-11-29,113,36,-0.006945999450683592,0.00016413078570968673,-0.007110130236393278,0.009743,0.011844388006595733,0.006869844091294564,0.08007656220633153,0.25,0.06423485988083537,0.01713868820804431,0.009032346324135956,0.027050091097173268,0.040977653704927786,0.005310399780273438,0.013705399780273438,False,True,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-01-31,2024-12-31,2015-02-27,2024-12-31,114,36,-0.0025129953002929685,0.00011389212759332673,-0.0026268874278862955,0.008104,0.009862718457440188,0.006617518673648786,0.07372060799191653,0.25,0.0621943450221728,0.016683960297616172,0.008933042318392632,0.027533542582794834,0.03719629322069995,0.0026857998657226568,0.010692799865722656,False,True,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-02-28,2025-01-31,2015-02-27,2025-01-31,115,36,0.0,2.9482470842698584e-05,-2.9482470842698584e-05,0.00326,0.005547241370840347,0.002203221863555293,0.055405190433322565,0.25,0.010824565111234221,0.006420604324471828,0.0036787888547378327,0.010951239850952699,0.010553933297298701,0.0,0.00326,False,True,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-04-30,2025-02-28,2015-02-27,2025-02-28,116,36,-0.016638,0.000266236625928182,-0.01690423662592818,0.016638,0.02085660162290922,0.006097512470165034,0.03789996260142378,0.25,0.07123683607954151,0.027982223427219472,0.01690423662592818,0.0485288777460402,0.07735032472619308,0.0,0.016638,False,True,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-05-30,2025-04-30,2015-02-27,2025-04-30,117,36,0.04138898840332031,0.0001314364056615271,0.041257551997658785,0.007758999999999999,0.009071092794301395,0.0063264348409343835,0.05328379719081585,0.25,0.05393953726408473,0.016629989680362965,0.009880034986573125,0.030828598514406336,0.0413307442046964,0.006535199890136719,0.013850199890136718,False,True,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-06-30,2025-05-30,2015-02-27,2025-05-30,118,36,0.0038380146484374997,0.00015280881679987385,0.003685205831637626,0.008402,0.012030023024269306,0.0102942108912601,0.06687744172733202,0.25,0.11751005219694491,0.020487805754682516,0.00865873906682524,0.025762998022715422,0.04615295959937882,0.0,0.008402,False,True,24,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-07-31,2025-06-30,2015-02-27,2025-06-30,119,36,0.023680011108398437,0.0002143874633547425,0.023465623645043693,0.012497,0.013781228939709535,0.010394631673510723,0.09484968400922572,0.25,0.1197960202511666,0.025513444474428534,0.012711387463354741,0.03765147817432768,0.06367715539290386,0.0,0.012497,False,True,33,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-08-29,2025-07-31,2015-02-27,2025-07-31,120,36,-0.006697006347656249,0.00021805612755263217,-0.006915062475208881,0.011604999999999999,0.015069639667256515,0.008791676197670713,0.11266947157036855,0.5,0.11361725432552866,0.02233159499370804,0.013724933262169885,0.04113864555957247,0.059038174812289124,0.0177847998046875,0.0284137998046875,False,True,33,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-09-30,2025-08-29,2015-02-27,2025-08-29,121,36,0.004959998901367176,0.00034937481646616194,0.004610624084901015,0.018572,0.019830333604415027,0.016672662809965034,0.08408372074668084,0.5,0.1765685568818886,0.0377732219565326,0.020331289900538237,0.06119215217278762,0.09651794690788729,0.00696719970703125,0.02529919970703125,False,True,39,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-10-31,2025-09-30,2015-02-27,2025-09-30,122,36,-0.028635997924804688,0.00043828768537511353,-0.0290742856101798,0.035028,0.03743016768409173,0.02273094684489773,0.09001603621498974,0.5,0.22476202063112288,0.05603271982113162,0.03267560912556643,0.08954664050368821,0.13226763481681048,0.00878280029296875,0.04102680029296875,False,True,59,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-11-28,2025-10-31,2015-02-27,2025-10-31,123,36,-0.012661,0.00013402681931053048,-0.01279502681931053,0.013067,0.016110751899515854,0.007830556721937469,0.05872981412816841,0.5,0.06022583679985925,0.023745869265116643,0.013201026819310529,0.03908257963545991,0.05480314729692626,0.0,0.013067,False,True,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2025-12-31,2025-11-28,2015-02-27,2025-11-28,124,36,-0.010935989990234323,0.0004035344858112803,-0.011339524476045604,0.021099999999999997,0.02228394166546645,0.016873724508981072,0.06933784150569469,0.5,0.18278625729638381,0.04182754861353207,0.02456770223450556,0.06729287412824247,0.10254045805339351,0.0070799999999999995,0.026199999999999998,False,True,43,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2026-01-30,2025-12-31,2015-02-27,2025-12-31,125,36,-0.01654000256347658,0.00048083338437175573,-0.017020835947848336,0.024566,0.02836750390134388,0.008902179160750565,0.07390319637121924,0.5,0.22912519921725408,0.04437386120699443,0.035315252724331246,0.10460984231101855,0.11962567477085528,0.029840000000000002,0.052262,False,True,57,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2026-02-27,2026-01-30,2015-02-27,2026-01-30,126,36,-0.007870994140625,0.00014900489075291313,-0.008019999031377914,0.011727000000000001,0.012390034594304935,0.006122198013021007,0.06362471554021452,0.5,0.07766945466579811,0.020883651399202053,0.011892351689783096,0.035206571181461976,0.05055735041427745,0.0,0.011727000000000001,False,True,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2026-03-31,2026-02-27,2015-02-27,2026-02-27,127,36,-0.012399,0.0001860246343394985,-0.0125850246343395,0.012899,0.014682883158965286,0.011512817830210867,0.06259914702750896,0.5,0.10725481797232163,0.026435749446249497,0.01445658464258669,0.04503373936594168,0.07000995475266969,0.0035438000488281257,0.016192800048828126,False,True,33,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2026-04-30,2026-03-31,2015-02-27,2026-03-31,128,36,0.04374198315429687,0.00014564715118397996,0.04359633600311289,0.007448,0.010692745621698438,0.009187401274540057,0.07423848991860646,0.5,0.11374094042444612,0.021565126994482087,0.010547234706685043,0.03227223479542207,0.05090252654653804,0.006975999755859375,0.013760999755859375,False,True,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2018-02-28,2018-01-31,2015-02-27,2018-01-31,36,36,-0.00040200028991699244,7.539979218384004e-05,-0.0004774000821008325,0.0027609999999999996,0.009629030765095074,0.005739899049976728,43.453339756678304,0.5,0.010460592300849392,0.0024465847019639934,0.0027726033756105186,0.002925736211530139,0.0005349022718458274,0.01443239974975586,0.01540339974975586,False,True,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2018-04-30,2018-02-28,2015-02-27,2018-02-28,37,36,0.0002810003356933595,0.0001506710154380865,0.000130329320255273,0.004065,0.007920997811575124,0.005006855111878443,76.52095925434207,0.5,0.015904118096178196,0.0017734257357573085,0.001117233395920004,0.0010280599587783046,0.0,0.02526240020751953,0.02742840020751953,False,True,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2018-05-31,2018-04-30,2015-02-27,2018-04-30,38,36,-0.00047500000000000005,3.055359189291926e-05,-0.0005055535918929193,0.0007430000000000001,0.005050982591239143,0.0026900107475116707,52.505979461292114,0.5,0.0050599600666771044,0.0015699820969815946,0.0006489878108763092,0.0019162239180084972,0.003672717393654379,0.0014922000122070313,0.0021012000122070315,False,True,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2018-06-29,2018-05-31,2015-02-27,2018-05-31,39,36,0.00010200000000000001,3.822510095053766e-05,6.377489904946235e-05,0.00069,0.0035500447896963786,0.0017544679156376863,144.4787403608425,0.5,0.027559682019859335,0.0005116865581032319,0.00038091869143261293,0.0004445194189053314,0.0003216192380289806,0.006685199966430664,0.007024199966430664,False,True,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2018-07-31,2018-06-29,2015-02-27,2018-06-29,40,36,0.0017850007508972555,0.00022094153723137283,0.0015640592136658828,0.00486,0.009916342741890655,0.005166594712927458,81.76967957136024,0.5,0.09247178862974179,0.0027955661792238517,0.0021391033382266098,0.0033647218548528146,0.0,0.022351200180053717,0.025161200180053717,False,True,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2018-08-31,2018-07-31,2015-02-27,2018-07-31,41,36,0.0014970008759342497,8.593237471134639e-05,0.0014110685012229034,0.002317,0.007593831790399396,0.00407546921622355,64.58266494160574,0.5,0.019853781018355242,0.002064753138556886,0.0010600992769804192,3.4153463428832076e-05,0.0,0.015560799865722659,0.016587799865722657,False,True,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2018-09-28,2018-08-31,2015-02-27,2018-08-31,42,36,-0.0030430001831054676,0.00024332741178203766,-0.003286327594887505,0.006087,0.012952175055124323,0.00653655222856515,104.4267929947635,0.5,0.03539733736926747,0.002214019565385045,0.0017253502836458753,0.0017816844760180084,0.0,0.03679180004119873,0.03998880004119873,False,True,35,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2018-10-31,2018-09-28,2015-02-27,2018-09-28,43,36,-0.01656600079345703,0.00019415093285233144,-0.01676015172630936,0.005379999999999999,0.011004330369197582,0.006522354775896727,84.20679922404611,0.5,0.03438671238156621,0.0010732998383877399,0.000826176506446619,0.0,0.0,0.03513059974670411,0.03801359974670411,False,True,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2018-11-30,2018-10-31,2015-02-27,2018-10-31,44,36,0.00038,1.3327137294643236e-05,0.00036667286270535677,0.00038,0.003498961414727293,0.0019427378138346734,0.42310627037642246,0.5,0.0018417283954238577,0.0012125104074892533,0.0008981680186573395,0.001547640166722486,0.0017887105768442657,0.005227000122070313,0.005227000122070313,False,True,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2018-12-31,2018-11-30,2015-02-27,2018-11-30,45,36,-0.0037140003662109347,2.5566005279282374e-05,-0.0037395663714902172,0.0006039999999999999,0.003193926175830736,0.001487256617549271,1.0275725858421825,0.5,0.0022393806251901067,0.0005314487467482966,0.0004749375830045638,0.000720011834313361,0.0005932474406961097,0.00562719970703125,0.00577919970703125,False,True,5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-01-31,2018-12-31,2015-02-27,2018-12-31,46,36,0.02949296077728272,0.00028918184449160686,0.02920377893279111,0.00916,0.010671748786392168,0.003446241841394006,0.02840203894710161,0.5,0.13153173858638795,0.029576203186214622,0.009453609214309794,0.02808052811033801,0.051418088545294616,0.0,0.00916,False,True,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-02-28,2019-01-31,2015-02-27,2019-01-31,47,36,0.00039400183105468747,5.514835304922034e-05,0.00033885347800546715,0.001827,0.006346700737159379,0.003002906690626556,10.79320118582099,0.5,0.010020770944074123,0.00261449189515498,0.0014585200388961004,0.003162840261062616,0.003554965904887797,0.0017752000427246092,0.0034942000427246093,False,True,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-04-30,2019-02-28,2015-02-27,2019-02-28,48,36,0.0019300008087158203,0.0001171224391135042,0.0018128783696023162,0.0032249999999999996,0.00745556974830783,0.003524997133067143,39.49203644698475,0.5,0.026356339301436955,0.0005219727367852976,8.169407164525102e-05,0.0,0.0,0.021581999588012695,0.023592999588012694,False,True,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-05-31,2019-04-30,2015-02-27,2019-04-30,49,36,9.700002288818362e-05,3.145793460570158e-05,6.554208828248204e-05,0.000713,0.003386384811259139,0.0014473168979052522,50.53518057309245,0.5,0.009006166402756706,0.0010959268361498522,0.001109451561926758,0.0011032698180957201,0.0011901941386459614,0.009021599731445314,0.009342599731445314,False,True,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-06-28,2019-05-31,2015-02-27,2019-05-31,50,36,0.0027849996337890627,0.00011735004116299882,0.002667649592626064,0.004251,0.006931389011320952,0.0030738089295709974,2.050840018396448,0.5,0.01847510833761907,0.0012026827260814463,0.0009562684686070192,0.001819611912660779,0.0,0.009791999969482424,0.012841999969482425,False,True,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-07-31,2019-06-28,2015-02-27,2019-06-28,51,36,0.005335000335693339,0.00034387712712842294,0.004991123208564916,0.012847000000000003,0.01770231851887908,0.007691760062492686,12.874163983579976,0.5,0.04715077522303,0.003758378183883507,0.0030130110946155722,0.007548149942257276,0.0,0.027197599868774416,0.03783559986877442,False,True,46,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-08-30,2019-07-31,2015-02-27,2019-07-31,52,36,0.004068001571655274,0.00012153296357024104,0.003946468608085034,0.003861,0.008459993045580025,0.0031093448777775013,17.94556250835313,0.5,0.021476715827772098,0.002134568290306673,0.001901579964801691,0.004342589946484732,0.003781902572368656,0.012420800225448607,0.015330800225448606,False,True,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-09-30,2019-08-30,2015-02-27,2019-08-30,53,36,-0.006836002685546877,0.0003751151309524389,-0.007211117816499316,0.013821999999999997,0.019479618996219358,0.00805048385713897,13.556238408427918,0.5,0.04258433734619072,0.0036336306255962208,0.003648248546123932,0.009100893343041982,0.0,0.034231200065612796,0.0451682000656128,False,True,47,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-10-31,2019-09-30,2015-02-27,2019-09-30,54,36,-0.0017330035400390494,0.00015816158369443537,-0.0018911651237334848,0.005098,0.010811098995794674,0.004131424906784747,6.741515686713447,0.5,0.01744312722720299,0.0014993311703013488,0.0013964275178273394,0.0022098817014647443,0.0,0.014763999824523925,0.018622999824523926,False,True,35,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-11-29,2019-10-31,2015-02-27,2019-10-31,55,36,0.00692199821472169,0.00038934551626196144,0.006532652698459728,0.013738,0.017937225075010377,0.005448039824734828,29.10034918145105,0.5,0.06822196103204478,0.002770981218753378,0.002104238566383015,0.002336221174381481,0.0,0.04952859893798829,0.05949759893798829,False,True,66,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2019-12-31,2019-11-29,2015-02-27,2019-11-29,56,36,0.0018260037841796874,0.00018441046779718817,0.0016415933163824992,0.005548,0.011314694200833907,0.004885835986006473,14.189425081411134,0.5,0.03110232697857934,0.003403826953835357,0.002558782228262175,0.0020997783845436713,0.0,0.02655880065917969,0.02976080065917969,False,True,34,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2020-01-31,2019-12-31,2015-02-27,2019-12-31,57,36,0.008077007110595703,0.00016910816213559088,0.007907898948460113,0.004783000000000001,0.009675051280387524,0.0035668263142782665,36.37674359394059,0.5,0.03549555194217812,0.0019204409237113483,0.0015069366538672062,0.0030289632881561612,0.00032891523812283996,0.03369799949645996,0.036897999496459964,False,True,34,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger,R2 robust net Sortino,retrospective_development_sample,2020-02-28,2020-01-31,2015-02-27,2020-01-31,58,36,0.003810000137329102,0.00012178896255892689,0.003688211174770175,0.004,0.007305709487015761,0.0030540127407134034,0.09822391271249592,0.5,0.017544878787614585,0.0014835899513505515,0.00101467232517567,0.001108335882777478,0.0,0.010871600036621094,0.014144600036621094,False,True,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
