path_id,sortino_improvement,net_log_growth_improvement
1025,0.06787132771065352,-0.007521733238117495
1026,-0.1993014135932185,-0.005156085524607913
1027,-1.2993340838993777,-0.011436106394429617
1028,-0.36068218667079954,-0.006953417006405969
1029,-0.7070096425458849,-0.008421583873734878
1030,-1.3134771983720874,-0.011897842438195642
1031,-0.6332038913918149,-0.007619746214001747
1032,-0.5166219056425593,-0.007374318044401413
1033,-1.5089141928651701,-0.011462396993248919
1034,-0.2477807813258574,-0.0039021027458055746
1035,-1.4142300774049867,-0.012074581310440683
1036,-1.0048723203370549,-0.009134868565097176
1037,-0.8624693718432876,-0.009682436408543273
1038,-0.2910612737964894,-0.00437167401228593
1039,-0.3808163012402421,-0.001921651213085677
1040,-1.1616867690582793,-0.00805035329316475
1041,-0.624879007579179,-0.0050813439683524055
1042,-0.8698459374458826,-0.007535805875549657
1043,-1.304012118175164,-0.011003388967558255
1044,-1.3355328493285623,-0.010078713542453165
1045,-0.6609178726719621,-0.008528715110148162
1046,-1.2651994362104921,-0.011331852472942683
1047,-0.938293191119147,-0.006748595831064836
1048,-0.6124842972815935,-0.006618489239711705
1049,-1.696306061509836,-0.011428919125703466
1050,-0.6271879173916803,-0.006660432558156313
1051,-0.9594668002817879,-0.01011702892989656
1052,-1.394010001508115,-0.011179786616663936
1053,-1.554972912598075,-0.010787929242690722
1054,-0.10800622155716888,-0.008710918891235778
1055,-1.3267111578428306,-0.01083276638513599
1056,0.5611466435867516,-0.008497167473534566
1057,-0.7800198604208353,-0.0069472785760285
1058,-0.21901649294174952,-0.007335406716823497
1059,-0.3269529835090502,-0.005165044450911338
1060,-1.151882543585894,-0.009654758945278362
1061,-0.023016843715942592,-0.005975597292417419
1062,-1.3305002728767892,-0.011035383828674349
1063,-0.48281934037952845,-0.010727129675240456
1064,-1.1016081212125601,-0.01042713061880931
1065,-0.9942555202556458,-0.007337710744328687
1066,-1.121479395370456,-0.009359540594879758
1067,-0.6765933781541058,-0.0075363011784528935
1068,-0.913731889053343,-0.010398453264929611
1069,-1.4507473197124265,-0.011064663821991208
1070,-0.415677382402468,-0.006875354429287059
1071,-1.0679842444223187,-0.009895120833940466
1072,0.7321250313336725,-0.00503840434509226
1073,-1.3638483302553506,-0.010218749429771173
1074,-1.1585539224750554,-0.011956470969133654
1075,-0.12886236349238944,-0.004448871020581768
1076,-0.6817475026273635,-0.006010951213887184
1077,-0.5722872450266785,-0.006678378271370153
1078,-0.6538123620515679,-0.008068152389826005
1079,-1.3888983171246148,-0.01258708978006284
1080,-0.8307156286254036,-0.006887519563323804
1081,-0.8926793356224555,-0.007517354428454087
1082,-0.4042399471914704,-0.009140030589644056
1083,-0.9018585826099383,-0.009611612817017043
1084,-0.9205691406961337,-0.008503391249785084
1085,-0.7952000282424532,-0.010897673599102538
1086,-0.8126847749878245,-0.00835920965036269
1087,-0.7872014436887582,-0.007177170185877409
1088,-1.0602923156072948,-0.011017426957397464
1089,-1.0149006655055497,-0.010747987555117638
1090,-0.8190137831859388,-0.008018182418308553
1091,-0.9913091710856228,-0.008395146767825577
1092,-0.5797004958209149,-0.0075798351120351945
1093,-0.8185221403184777,-0.009461867980280566
1094,-0.7117803162749056,-0.005381513599564428
1095,-0.9860037968964617,-0.011155817816783493
1096,-0.7647224140834409,-0.008287683182681898
1097,-1.2497057119835422,-0.010067657936091889
1098,-0.8976708647717783,-0.00930263523769707
1099,-0.9493283356508153,-0.010528195730649762
1100,-1.3912129588946045,-0.014774298596984963
1101,-1.0324845363016928,-0.009399535356498831
1102,0.006075842071026849,-0.004609622207711987
1103,-0.7244781712477288,-0.006908883509312205
1104,-0.7279119569719538,-0.007959465611517506
1105,-0.6213087824389867,-0.00649920470529398
1106,-0.4803093881232323,-0.005103054004864051
1107,-0.36293718337626935,-0.003448812007076927
1108,-1.0458448170396002,-0.008700616912381455
1109,-1.5078548018146185,-0.011221361770625002
1110,-1.1419402510975916,-0.008119548106847011
1111,-0.9380192376702745,-0.011490404850445661
1112,-1.8090187192790284,-0.013148360977766449
1113,-0.5405985168722878,-0.006427690029717237
1114,-1.1137301821509966,-0.008262806229326439
1115,0.1881841702908369,-0.001847904928216773
1116,-0.9679205224571183,-0.008003270288350224
1117,-0.7769682202504986,-0.006523660762401706
1118,-1.2896200778457598,-0.010338872455901489
1119,-1.061382419768548,-0.007130225063434264
1120,-0.8657606777652103,-0.0073027029014432875
1121,-0.049404130990263084,-0.006159518048859407
1122,-0.6871030929251656,-0.009107575194377037
1123,-1.4348144545772084,-0.010224507513026976
1124,0.2144004025671553,-0.00823174203337449
1125,0.008515447406149734,-0.005799363637709041
1126,-0.8926635803749109,-0.00794265236995662
1127,-1.211062128132983,-0.009731509785144796
1128,-1.4788538237986446,-0.010466594682075848
1129,-0.9455230623014956,-0.010396308969290982
1130,-0.5828823369571642,-0.006856189349950666
1131,-0.2700492784803633,-0.005671342852141522
1132,-0.8208699715259729,-0.007495412960422931
1133,-1.015173654913413,-0.009728248993966888
1134,-1.1514125977631289,-0.008361685823751368
1135,-0.3871034226774275,-0.00525668801881806
1136,-1.0295978926220652,-0.011135798006468035
1137,0.6668752961438702,-0.005880668503518047
1138,-1.0142300261015063,-0.007331744939189506
1139,-0.5994244401236435,-0.008625281114413963
1140,-0.9207816941291751,-0.007695267581374573
1141,-1.0773378722513234,-0.009319515694435697
1142,-1.0110689379703872,-0.009735628538107156
1143,-0.4894595681850493,-0.009858917215860907
1144,-0.5006771273770887,-0.00596924948164047
1145,-1.0667877045854683,-0.008905798807296906
1146,-1.353459643144999,-0.010923741696574858
1147,-1.9774542734786662,-0.014229891449581485
1148,-0.7493630694957623,-0.008106989399143347
1149,-0.755908452507045,-0.006786558351282438
1150,-0.9423373743381802,-0.007838554920657135
1151,-1.2872917323401953,-0.009558118009333944
1152,-1.7454479719047105,-0.012139433117290342
1153,-0.9708511391473864,-0.009172019867056732
1154,-1.2535419022674779,-0.010763043046179954
1155,-1.1820927690239091,-0.010200777692154543
1156,-1.111402977317918,-0.009323633111608038
1157,-1.2321475268164899,-0.009745526176864059
1158,-0.9907195626841068,-0.008667663430151363
1159,-1.0860588576491965,-0.008428938189760935
1160,-0.7594920273860346,-0.0094751646795041
1161,-1.6646289410466708,-0.012618449473146907
1162,-0.3336053363740086,-0.009395615525423846
1163,-0.1775722993150971,-0.003971099450570522
1164,-0.7616301193000748,-0.007027848035011842
1165,-0.3396082134341156,-0.006036610253377137
1166,-1.0117465386879096,-0.01013437745771755
1167,-1.0756478782020138,-0.009471730909435861
1168,-1.2354991841796397,-0.00961532246486252
1169,-0.7906800885372847,-0.008399229759155632
1170,-0.8731153712872075,-0.006967990507172258
1171,-1.0900399038298325,-0.009328249206625703
1172,-0.9697621265358893,-0.00813634621362284
1173,-0.8718861903782875,-0.01157954864875958
1174,-1.0969666093966863,-0.008500545191619033
1175,-0.05740106319590488,-0.005068144714665438
1176,-0.642078194918309,-0.00656186153964247
1177,-0.755593961422538,-0.007308898455304087
1178,-1.0582145886077423,-0.007542678612887462
1179,-0.5778234153794509,-0.006438125727342321
1180,-0.10885088862176184,-0.0022907302174984246
1181,-0.5534312979865221,-0.007837356433770416
1182,-0.934956295314181,-0.009563487110835017
1183,-1.2345058519867758,-0.013437458416065405
1184,-0.7332767560594087,-0.009598415134491858
1185,-0.9087623011223438,-0.008670350882180294
1186,-0.9802283046805582,-0.009314669247563025
1187,-1.2221140593095359,-0.01236931354290377
1188,-1.551205763128862,-0.01259864113006548
1189,-0.9619224274040845,-0.007865082657215106
1190,0.4494443783310431,-0.009223818523167358
1191,-1.5271834934422106,-0.013424486233391094
1192,-1.7570856116835953,-0.012480838762027954
1193,-0.24458170433071302,-0.005529093737662775
1194,0.3473092888964926,-0.0021994257401916303
1195,-0.8951013020430767,-0.007602797861604796
1196,-0.9350716291905883,-0.01134217723663998
1197,-0.4725765935986027,-0.0076955330712111265
1198,-2.200049858160274,-0.015040141487110475
1199,-1.0272256163681248,-0.00855142339478346
1200,-0.49044261354293206,-0.010176219370878934
1201,-0.8147615167517491,-0.008312134966073605
1202,-1.8324614572572409,-0.013252710633917291
1203,0.003385836603818637,-0.007402855812881913
1204,-0.5474188417508322,-0.0064782082394999494
1205,-0.8767056791589719,-0.007226341504227028
1206,-1.2886926180097478,-0.010208640298069081
1207,-0.7052857429337778,-0.006634351192472846
1208,-0.42097751272857203,-0.004208019530313124
1209,-0.9527399562199249,-0.009322458807380852
1210,-0.23534967249928795,-0.004777035685885401
1211,-1.6819536254520568,-0.010665769692466262
1212,-0.06712422810132623,-0.008446952893320111
1213,-1.1921776697586681,-0.010027366005464373
1214,-0.9529893118438406,-0.01017809383508283
1215,-0.9188413675246915,-0.007790571587811353
1216,0.09385037074204772,-0.00361264274722432
1217,-0.9979061711103002,-0.009030517456472074
1218,0.5507887803780678,-0.010285225750739816
1219,-0.6867887471934956,-0.007298927792114175
1220,-1.0231126031892788,-0.008774023169101546
1221,-0.7246380847193119,-0.011334932121438426
1222,-0.6940902094220283,-0.005467957382453964
1223,-1.3982353151842433,-0.010631493828701058
1224,-0.536959845907597,-0.004253856025704251
1225,-0.8021179619117054,-0.006719423550234182
1226,-1.3240629316142527,-0.010078286442757356
1227,-0.294955115810398,-0.004451100205229708
1228,-1.3935779623069564,-0.01077323831737787
1229,-1.3339252188115374,-0.010794179217884925
1230,-0.9067927279020669,-0.009550054425999151
1231,-0.9186897631007721,-0.008518714067976541
1232,-1.221991695563851,-0.010048804708357588
1233,-1.0326804240026588,-0.00854153374512535
1234,-1.4022915396822606,-0.0111821839132714
1235,-1.1692786504900345,-0.012156764595779409
1236,-1.057297917132582,-0.010704733862243835
1237,-1.0396153684889842,-0.010289586304467548
1238,-0.8258511191341653,-0.009602574362470324
1239,-0.8263779842259867,-0.007062030051220901
1240,-0.487374696584302,-0.005160268639013832
1241,-0.2905858555610119,-0.009380950130650576
1242,-1.4906692446086498,-0.01122092054975691
1243,-0.7776480257774364,-0.008431408760471897
1244,-0.3316400454871089,-0.008415207883031208
1245,-0.347101558596684,-0.005584221099981042
1246,-0.4742605399778431,-0.00903307234574946
1247,-0.9798982331244099,-0.008429721486651868
1248,-0.9134401893664135,-0.009448840494604985
1249,-0.55030511040533,-0.008825196122912694
1250,-0.34104000114927224,-0.008626950723971216
1251,-0.8650970867771028,-0.007917417930056311
1252,-0.6266017834948399,-0.00828516740739927
1253,-1.1611984292433695,-0.011900317497352073
1254,-1.0259596847374255,-0.00886914177934532
1255,0.15092498776303542,-0.006157174929797886
1256,-1.031069772221672,-0.011382054391511173
1257,-0.8675332887497298,-0.008283489172358629
1258,-0.18217672909484106,-0.0057328051330684604
1259,-1.1545874991893146,-0.011494776272889065
1260,-0.9138077789287072,-0.007908116085979858
1261,-1.5909059056304833,-0.012698327118864091
1262,-1.2985442368870077,-0.00991877847443176
1263,-1.3924866721840377,-0.010497543392092596
1264,-2.162307971464438,-0.013908445712297829
1265,-1.213306878769675,-0.010250999557720377
1266,-0.3906629502148521,-0.004252220906258142
1267,-1.5729800996440875,-0.010496592246071815
1268,-2.0422884705788267,-0.014923697371288321
1269,0.24735267874603561,-0.0066302040923807495
1270,-0.5174165325177222,-0.00689641104680894
1271,-0.9553057249804411,-0.007713512166082626
1272,-1.249577520144297,-0.009750650147181832
1273,-0.5707052065751166,-0.007329218765126872
1274,-1.1229237011559734,-0.012468458973314122
1275,-0.9915301584877481,-0.007885459472253593
1276,-0.43068715920153045,-0.0081143447667722
1277,-1.0254111540622106,-0.009628769743498732
1278,-0.3589928298266012,-0.0067027545386369024
1279,-0.14219343845163857,-0.01014116710804456
1280,-1.2367688068049079,-0.01001750735186616
1281,-0.36993401326723374,-0.010537298015217671
1282,-0.47857161548337945,-0.008827364779353213
1283,0.4148488560779515,-0.007340392615380553
1284,-0.27639185166557767,-0.006288811084065704
1285,-0.9767685792176296,-0.008027564497821599
1286,-1.02783840914199,-0.010671988191558821
1287,-1.6000822051156858,-0.012180020565465967
1288,-0.8740730698038268,-0.008383542168908423
1289,-1.5553003300179533,-0.011632682619836594
1290,-0.18892803043953044,-0.0059523076474498945
1291,-1.3680863723721022,-0.012973936974238995
1292,-0.8463624197892157,-0.0070137280114263185
1293,-0.6699681129064318,-0.006022526813848546
1294,-0.4505874799709275,-0.00732684860814254
1295,-0.48043345252246084,-0.006608374626179367
1296,-1.366597786328072,-0.010660006972165877
1297,-0.5851049839067988,-0.005888281370612172
1298,-1.1829541112960518,-0.010897909786940104
1299,-0.7914349743930978,-0.008846732069118806
1300,-0.7780521865306905,-0.00884252260328453
1301,-1.1117584248673043,-0.008834692516525893
1302,-0.5433172113665207,-0.006382523740305079
1303,-1.0523246912086566,-0.010775718650866555
1304,-0.5631710505188289,-0.007652872105901249
1305,-0.49292114345664073,-0.007022803297699144
1306,-0.4706312892943241,-0.013790684356421494
1307,-1.678990616346892,-0.01379300162130168
1308,-1.1296781398902809,-0.010050027201135498
1309,-0.2090664639279305,-0.008224587688910668
1310,-1.14763905600892,-0.008638700223889026
1311,-1.00842539829501,-0.007782849996377372
1312,-0.3816253599601618,-0.010234384406806041
1313,-0.6276234701975003,-0.01016952435172137
1314,-1.2404968049782892,-0.011125255417526079
1315,-0.32538562841703556,-0.010819463754414428
1316,-0.7777464742687735,-0.00804215436040421
1317,-1.2541760266477258,-0.011996859690924334
1318,0.2203713405920953,-0.0047892918827603876
1319,-1.4551373494234827,-0.010387739025730945
1320,-1.8693254521830387,-0.013459624997505082
1321,-0.6657920828827772,-0.013156402886222225
1322,-0.32540989519311636,-0.010650957967123127
1323,-0.5727696795629303,-0.004523973707630457
1324,-1.0324101688971354,-0.008207112440470333
1325,-1.050189674837075,-0.010743628720364034
1326,0.31367295475619095,-0.008352627429713554
1327,-1.3856995163909192,-0.01140418319758681
1328,-0.3448250613002022,-0.007590238288073124
1329,-0.6283162006033862,-0.007336798695785654
1330,-0.10239911943027136,-0.006178525099051589
1331,-0.03478679480104563,-0.003808219799117052
1332,-0.5448359912312674,-0.005694267200185274
1333,-1.3452013501145634,-0.010337457787033408
1334,-0.8349364131937247,-0.009820400684425728
1335,-0.546931049142513,-0.005199409048837419
1336,-1.3521449519299245,-0.011134630158753149
1337,-1.0182544156039577,-0.008227045062841585
1338,-1.5350808754240357,-0.012464961278383388
1339,1.6012768826404233,-0.0037763695036845037
1340,-0.9834437549531989,-0.008734504452151794
1341,0.510054032456547,-0.005630724012341036
1342,-0.969322964340608,-0.008772211487843195
1343,-0.37878563223431105,-0.012048701863601498
1344,-0.8727774681521617,-0.0074839070127629085
1345,-1.2045748289022826,-0.010666794251470818
1346,-1.6624923043473614,-0.012635117963444341
1347,-0.8626465556532288,-0.007576230686915025
1348,-1.87999829836923,-0.012567277650168695
1349,-0.3724121423361215,-0.007511557645220183
1350,-0.8974235076842499,-0.007701003691625554
1351,-0.6933437554762083,-0.005369743091882441
1352,-0.9275401813825586,-0.0081035888660537
1353,-0.886609895153827,-0.00809165651080949
1354,-0.6339699041249536,-0.010227488540664883
1355,-1.229324914548926,-0.010114009929091233
1356,-0.7494040318443029,-0.007326619843563972
1357,-0.8625871480650165,-0.009489542273133412
1358,-0.07289540629304359,-0.006930851510972965
1359,-0.282668583430723,-0.005397731397397473
1360,-0.5828991561705301,-0.006509283924595889
1361,-1.4401868242451261,-0.010881700551258923
1362,-0.5251672579115945,-0.0060801174864998165
1363,-0.34011387717544306,-0.012660419951611202
1364,-1.528546878703212,-0.01018748694299916
1365,-0.7084998768477643,-0.008560364571306
1366,-0.6289758524797561,-0.010094589755421483
1367,-0.7623593029680726,-0.010295399928103017
1368,-0.34235428174817517,-0.0060480042529167215
1369,-0.37337079833470355,-0.005893150873648365
1370,-1.1314720367031235,-0.00969483317252012
1371,-0.6481211844918364,-0.007160242865699051
1372,-0.5592844193303377,-0.009734528993139443
1373,-1.4940641724447445,-0.011758414730591854
1374,-0.15638487805208312,-0.004418495921891093
1375,-0.7759124708221086,-0.006600485220722939
1376,0.20151522871812033,-0.007837496986195437
1377,-1.1654213817456347,-0.009308987947566615
1378,-0.7646762617542161,-0.009602775305903567
1379,-0.2835929900166323,-0.010344221162546876
1380,-0.841802107150893,-0.007785537585306941
1381,-0.9650002182215887,-0.008751477624575484
1382,-1.593830444588288,-0.010817693962072694
1383,0.13836418389880545,-0.00661776996818407
1384,-0.166547159049248,-0.01228146460949174
1385,-0.8583003490504568,-0.0067112062370215135
1386,-0.5666308478318582,-0.008485429084752968
1387,-0.9785661074701089,-0.009160165220773134
1388,-0.792095867840502,-0.006866684056686805
1389,-0.8566214755957382,-0.00824020057600688
1390,-1.232807206977397,-0.01062569297976156
1391,-1.2938171900371485,-0.011339648083152874
1392,-0.7683518858020498,-0.007441181399922177
1393,-1.4122750619854059,-0.011488417019933885
1394,-1.9206997857576489,-0.01363343839231962
1395,-1.4051770177576874,-0.01254798435976441
1396,-0.46357200702426804,-0.006057821257637995
1397,-1.001071162292387,-0.010036398271980714
1398,-0.7096554749873603,-0.008002640316534297
1399,-0.04480356641001326,-0.006521148814110337
1400,-0.6146820033184457,-0.010579738531152386
1401,-1.2322920877553358,-0.009808566595463426
1402,-0.37253367468343696,-0.0028144664773861673
1403,-0.4884090239834736,-0.005743415183457118
1404,-0.9606169464018097,-0.010352989766417162
1405,-0.4338277435792295,-0.009337632591588662
1406,-1.5727514006069367,-0.011582703053507178
1407,-1.0742552949994448,-0.010984221070244517
1408,-1.7940232827243903,-0.01281024381878815
1409,-0.6104670423761811,-0.007008915333917346
1410,-0.527989625852208,-0.00637832599713039
1411,-1.3002412878701455,-0.011610227005224547
1412,-0.7464570422439158,-0.008636293961000211
1413,-0.26526831829895103,-0.008853540840556538
1414,-1.1098919797726152,-0.009734157274343376
1415,-0.43124422566181986,-0.006145102842170493
1416,-1.2829637334225956,-0.011010051733782491
1417,-0.764747312216472,-0.010021576298753642
1418,0.2753991245386669,-0.007674041194190399
1419,-0.6957974626371778,-0.005480840658295479
1420,-1.026680420095437,-0.009237491745217428
1421,-1.2794571979955545,-0.011697821056093186
1422,-1.2507507539405256,-0.009777054670927925
1423,-1.276897054875445,-0.010521706537085352
1424,-0.7233949975657256,-0.009990113368414065
1425,-1.071979805698505,-0.00790338494208273
1426,-0.584642194130466,-0.009005507272244875
1427,-1.0306385080490128,-0.008273573757466367
1428,-0.41790157502032554,-0.00484552691351364
1429,-1.322096660271293,-0.01065093439221988
1430,-1.059146947402529,-0.011103451591923372
1431,-0.6396712401035145,-0.0073193495736844395
1432,-1.26055239249421,-0.01148131934473711
1433,-0.5166898563966795,-0.009675718718260083
1434,-0.773198021588167,-0.008833263721018498
1435,-0.7123442667749333,-0.009368746091080658
1436,-1.2908254667555052,-0.010536873573801663
1437,-0.943585101554992,-0.007528988160380469
1438,-0.7308911919388285,-0.007795357384568548
1439,-0.5629871693594297,-0.009380455236046508
1440,-0.8159658326303955,-0.007193103030159611
1441,0.007563889186008588,-0.010440061571633664
1442,-0.5266898874533505,-0.005091449237369648
1443,-0.6139303505027582,-0.006156782531466353
1444,0.27528755687745576,-0.006530528248112121
1445,-1.2453802568018504,-0.009183693437370492
1446,0.09307262453544196,-0.0005366239190534535
1447,-1.656300996908634,-0.013820062709002393
1448,-0.792887044377315,-0.0063254470646196895
1449,-0.08185277217113066,-0.0009787223758548377
1450,-1.376684890561707,-0.010590078678516487
1451,-1.3234108307016763,-0.010964148354448427
1452,-0.6642305813199985,-0.00929364164694173
1453,-1.1469172638864924,-0.008467147187892106
1454,-0.2916716530483936,-0.005189079915882985
1455,-0.37409134366948615,-0.00568416138397415
1456,-0.9840391439563082,-0.009465692647428272
1457,-0.9269897035051852,-0.010264840749218154
1458,-1.3220897695094431,-0.010108399795344529
1459,-0.809774683135983,-0.00707147918252713
1460,-0.15896306459234766,-0.008582757031785918
1461,-1.2223267580215338,-0.010584894819146339
1462,-0.3967937576434817,-0.0069897081391898045
1463,-0.9639938927779077,-0.011957211817627735
1464,-0.1394056333283482,-0.008220515358496936
1465,-0.12216784679229564,-0.004048554148072679
1466,-0.5982698677592271,-0.01290409432471267
1467,-0.02888824630172726,-0.006358352746455029
1468,-0.8422254116246217,-0.007353190261032582
1469,-0.8195805686872701,-0.006319270967014903
1470,-1.58318321562742,-0.013259971908531346
1471,-0.7407275543732601,-0.006280371023269873
1472,-1.8240997453469971,-0.01435321187149546
1473,-0.8436175188320192,-0.008203388203554193
1474,-0.7959412413740126,-0.007304303444232031
1475,-1.5712128003492487,-0.012897658513769644
1476,-0.5605166772892617,-0.008038215666139666
1477,-0.6944561990890371,-0.006437784572167643
1478,-1.3870332292567902,-0.011844831572382569
1479,0.8336180582442818,-0.007370725378334563
1480,-0.6252761592280851,-0.00742641341634481
1481,-0.9993218153094947,-0.009604127593949147
1482,0.11350667710847118,-0.006212354615982292
1483,-0.9633368042006341,-0.011088609593313602
1484,-1.0492373054799529,-0.009350375432470154
1485,-1.5346350054546776,-0.011406177136314971
1486,-1.4868411126714447,-0.011455259259177175
1487,0.13277131136638531,-0.008163284775367798
1488,0.015067513782786701,-0.00857539298047834
1489,-1.4310257749654487,-0.012000191259467975
1490,-0.7807618119320288,-0.007246738092014452
1491,-1.111948126573094,-0.008444179128824955
1492,-0.6656006609703343,-0.00878381048605236
1493,0.07430433861033148,-0.006548193289385017
1494,-0.34726639295043493,-0.008636511936902382
1495,-1.1323800643477462,-0.01168841668073573
1496,-0.33131136119385973,-0.005419929467527758
1497,-0.7064718657886934,-0.005242407534327494
1498,-1.058053464444351,-0.009357151375462275
1499,-1.3354028035773648,-0.009375476405915182
1500,-1.0276134489198478,-0.008893339237668583
1501,-0.9548589462340782,-0.009340094452148475
1502,-0.6673794517016801,-0.007425719739961818
1503,-1.1054782086642283,-0.009802048818977512
1504,-1.0971547368385521,-0.011562149063206845
1505,-0.7279376938488143,-0.006324997946602287
1506,-0.691509565550632,-0.007395972962301899
1507,-0.267785491860954,-0.004729800124461327
1508,-0.862296197031019,-0.009022108871403813
1509,-0.5985488840721669,-0.010631154480452305
1510,-0.9433848737045903,-0.00913042360677786
1511,-1.8254925341767865,-0.01481906216460535
1512,-0.833541011153128,-0.006494259788745905
1513,-0.6376372572535164,-0.00567117449952138
1514,-1.1741500157680138,-0.00957274904009352
1515,0.035932205183689,-0.003942011759036485
1516,-0.4998090053933546,-0.0062758336751444314
1517,-0.7358871672626635,-0.008582018322333369
1518,-0.7093021759894778,-0.0066667427973478265
1519,-0.3492784839742409,-0.004732339532741315
1520,-0.4642371917579273,-0.008682407522025135
1521,-0.7686285040974096,-0.007457052853560429
1522,-1.083789849430677,-0.008289307995815828
1523,-1.1974368433916305,-0.011211989627364891
1524,-0.6006275233677649,-0.010393701416083395
1525,-0.8546539123186536,-0.0073854812452519274
1526,-0.21208884354861868,-0.004495710636252784
1527,-0.6146324903521303,-0.008179915457142138
1528,-0.5127191080205324,-0.008271627935346455
1529,-1.4641599007851158,-0.01388452810199142
1530,-0.8418939480546517,-0.00731608943955485
1531,-1.4414705541697093,-0.01193260455363317
1532,-0.027968033890368393,-0.0034317294764564616
1533,-0.8516084482893738,-0.009335467576789751
1534,-1.1454262160573747,-0.010045780939974411
1535,-0.1499650384581246,-0.005094842646077045
1536,-1.0617773420827616,-0.007723187951518482
1537,-1.59485099161555,-0.01151511682387657
1538,-1.5550859630931564,-0.011328085356685317
1539,-0.53395973089484,-0.00869313001580612
1540,-1.6528684026220528,-0.01216170350262528
1541,-0.963195207580396,-0.010611567888104525
1542,-0.49033085074746174,-0.008197829944215109
1543,-2.2253460330488855,-0.01438704818022969
1544,-1.1699962734297413,-0.009920411085369852
1545,-0.5961680074876716,-0.007925406256602603
1546,-1.178054748136353,-0.009707844348547778
1547,-0.6981407179776276,-0.006366227256298715
1548,-1.5611845464727292,-0.012179208747581815
1549,-0.9217769451161123,-0.007685597272317431
1550,-0.04784704498481118,-0.007699550070063159
1551,-0.046325027097749105,-0.004720394358422265
1552,-1.0760012098620244,-0.009424162992299992
1553,-0.8927643218004665,-0.010116446248376152
1554,-1.243422741293426,-0.009713355190542816
1555,-1.0250629488006395,-0.00952163778464215
1556,-0.7586273851414017,-0.007071773309857091
1557,-1.103657963541793,-0.01026961460779904
1558,-1.2264416908436813,-0.010015795683775997
1559,-1.4010239370563713,-0.012200140007302697
1560,-0.6333668366750347,-0.008102132528565419
1561,-0.5737185373911097,-0.006495539023409087
1562,-0.42029094809291756,-0.006393292873111574
1563,-0.7037325148451374,-0.009319414274637129
1564,-1.1547148590155973,-0.00945880423110055
1565,-1.2994119390294296,-0.01090428101732385
1566,-1.387916660767893,-0.010271394181934469
1567,0.05422390899141294,-0.0057120457091410955
1568,-0.4790824719831457,-0.0061055311548170055
1569,-0.7741146410065726,-0.007883409362233992
1570,-2.295200772255861,-0.01579861825855301
1571,-0.6031208656217388,-0.006441224275231557
1572,-0.9767223941616688,-0.010452094734019163
1573,-1.7716649094105061,-0.01243723172032443
1574,-0.655388031518195,-0.010352846035246452
1575,-0.9766866526991166,-0.009352177836169644
1576,-2.028162505796481,-0.015563319514800448
1577,-0.6270659743588994,-0.008265241116968535
1578,-0.914657826901727,-0.007128370408996906
1579,-0.49513494821324805,-0.005893581714954863
1580,0.5631231525977491,-0.0065072872296817585
1581,-1.5058740340093084,-0.011095193803497376
1582,-0.9442212585521882,-0.00955763200766031
1583,-0.9344722705351578,-0.008429797423250437
1584,-0.8838745247092628,-0.007765056988977448
1585,-1.1241934709025476,-0.010018856125938403
1586,-0.4641179371934938,-0.010784634420274513
1587,-1.116409542520524,-0.009754629901446751
1588,0.008156152760337765,-0.006299745895287008
1589,-1.7818801713303434,-0.012958520690157647
1590,-0.8964554461256753,-0.013115612943863144
1591,-1.6780652284624828,-0.012661231266890038
1592,-0.46294646755565805,-0.005640639202209332
1593,-0.9655860122634101,-0.009161307787242022
1594,-0.10849327191581926,-0.005939504833458364
1595,-1.2139639612286242,-0.01118267182948961
1596,0.09464316128086181,-0.005896392372903801
1597,-0.17277537069039095,-0.0053902577535438825
1598,-1.1214250522389102,-0.010039089367469972
1599,-0.8293654882676351,-0.010555832519096909
1600,-1.6107832364385162,-0.012751762427466257
1601,-0.18614945768699442,-0.00645431378343839
1602,-0.6018112102488627,-0.007197993210964284
1603,-0.992290450055728,-0.009393490855330009
1604,-1.1951552242713968,-0.008444346209703291
1605,-0.7879397986681784,-0.007683218476431941
1606,-1.5479630973082414,-0.013551543259322087
1607,-0.963339647240051,-0.006956231425031191
1608,-1.4979587058749892,-0.011132410132752832
1609,-1.3791889074286823,-0.011855403795910439
1610,-1.289063879176508,-0.010843891848371073
1611,-0.20844305714881828,-0.00666637972319239
1612,-1.0290669682474056,-0.010418441983975369
1613,-0.597566392453569,-0.00845729526113671
1614,-0.3978415280412557,-0.005664208947756221
1615,-0.4052776274592411,-0.007606343926029702
1616,-1.9074996828870199,-0.01382555591210012
1617,-1.1002599051790212,-0.009500196831636184
1618,-1.2136560018102347,-0.009763482677940583
1619,-0.14814859606031994,-0.006990749996126635
1620,-0.831941377052753,-0.010080053864484708
1621,-0.36811071186712574,-0.0065840664426683616
1622,-1.2710815151474621,-0.01146130302392598
1623,-0.6628819592518458,-0.008932440465276359
1624,-0.8670464168286576,-0.007661339769628056
1625,-0.2724888161085999,-0.0072570339875765244
1626,-0.7114131140204046,-0.010199728844709845
1627,-0.14663113110959802,-0.008299734765661211
1628,-1.4061962260389498,-0.011765214627138488
1629,-0.62061104768947,-0.006562034414174465
1630,-0.9305597960047458,-0.009749944213405207
1631,0.053552123156661136,-0.007394973845578816
1632,-0.9271710201692152,-0.008213463418776386
1633,-0.6921206500732184,-0.007710938682627363
1634,-0.2469861624246582,-0.005498124952260871
1635,-1.5901279770875976,-0.012141986195526758
