config,return_date,family,observations,annual_downside
larger,2023-03-31,imputation_3,93,0.4734888494116014
larger,2023-03-31,imputation_4,93,0.47348882294767863
larger,2023-03-31,imputation_5,93,0.4734888611602599
larger,2023-04-28,recent,36,0.3340616901931717
larger,2023-04-28,expanding_bootstrap,500,0.2857069254509783
larger,2023-04-28,imputation_1,94,0.3340616903611271
larger,2023-04-28,imputation_2,94,0.3340616762842494
larger,2023-04-28,imputation_3,94,0.3340616902284746
larger,2023-04-28,imputation_4,94,0.3340616932410541
larger,2023-04-28,imputation_5,94,0.334061692982416
larger,2023-05-31,recent,36,0.3961490736350922
larger,2023-05-31,expanding_bootstrap,500,0.3580706456493501
larger,2023-05-31,imputation_1,95,0.39614907661218013
larger,2023-05-31,imputation_2,95,0.3961490477252656
larger,2023-05-31,imputation_3,95,0.3961490876340529
larger,2023-05-31,imputation_4,95,0.39614908412410105
larger,2023-05-31,imputation_5,95,0.3961490402739338
larger,2023-06-30,recent,36,0.28396389222438695
larger,2023-06-30,expanding_bootstrap,500,0.2839638660353724
larger,2023-06-30,imputation_1,96,0.28396389310617226
larger,2023-06-30,imputation_2,96,0.28396387457312905
larger,2023-06-30,imputation_3,96,0.28396388737665795
larger,2023-06-30,imputation_4,96,0.28396389220777896
larger,2023-06-30,imputation_5,96,0.2650066340674268
larger,2023-07-31,recent,36,0.24623077316356637
larger,2023-07-31,expanding_bootstrap,500,0.21569672246990362
larger,2023-07-31,imputation_1,97,0.24623076424139145
larger,2023-07-31,imputation_2,97,0.2462307687680382
larger,2023-07-31,imputation_3,97,0.24623077183245057
larger,2023-07-31,imputation_4,97,0.24623069701743538
larger,2023-07-31,imputation_5,97,0.24623077455118586
larger,2023-08-31,recent,36,0.04164922015700938
larger,2023-08-31,expanding_bootstrap,500,0.04164916757120738
larger,2023-08-31,imputation_1,98,0.041649221902669877
larger,2023-08-31,imputation_2,98,0.04164921993876709
larger,2023-08-31,imputation_3,98,0.04164922226267988
larger,2023-08-31,imputation_4,98,0.0416492186458613
larger,2023-08-31,imputation_5,98,0.04164922174324353
larger,2023-09-29,recent,36,0.09059633397729759
larger,2023-09-29,expanding_bootstrap,500,0.065043916442305
larger,2023-09-29,imputation_1,99,0.09644145442168378
larger,2023-09-29,imputation_2,99,0.0964414562846724
larger,2023-09-29,imputation_3,99,0.09644145616559534
larger,2023-09-29,imputation_4,99,0.09644145596891984
larger,2023-09-29,imputation_5,99,0.09644145619311205
larger,2023-10-31,recent,36,0.11636981304506552
larger,2023-10-31,expanding_bootstrap,500,0.09520662763619175
larger,2023-10-31,imputation_1,100,0.11636981524500739
larger,2023-10-31,imputation_2,100,0.11636981631284414
larger,2023-10-31,imputation_3,100,0.11636981555931948
larger,2023-10-31,imputation_4,100,0.11636981551725847
larger,2023-10-31,imputation_5,100,0.1163698156652282
larger,2023-11-30,recent,36,0.630556072387859
larger,2023-11-30,expanding_bootstrap,500,0.6305560591445403
larger,2023-11-30,imputation_1,101,0.6305560254677587
larger,2023-11-30,imputation_2,101,0.6305560981336272
larger,2023-11-30,imputation_3,101,0.6305560968509298
larger,2023-11-30,imputation_4,101,0.6305560578544135
larger,2023-11-30,imputation_5,101,0.6305560679554377
larger,2023-12-29,recent,36,0.11287756967617255
larger,2023-12-29,expanding_bootstrap,500,0.10321137826732697
larger,2023-12-29,imputation_1,102,0.14845225348372537
larger,2023-12-29,imputation_2,102,0.14845224770968807
larger,2023-12-29,imputation_3,102,0.14845225290233133
larger,2023-12-29,imputation_4,102,0.14845225136913565
larger,2023-12-29,imputation_5,102,0.14845225292777048
larger,2024-01-31,recent,36,0.13929812888991364
larger,2024-01-31,expanding_bootstrap,500,0.15279078162862483
larger,2024-01-31,imputation_1,103,0.1347247661422276
larger,2024-01-31,imputation_2,103,0.15279078952677622
larger,2024-01-31,imputation_3,103,0.15279078850223077
larger,2024-01-31,imputation_4,103,0.152790788521514
larger,2024-01-31,imputation_5,103,0.15279078902228763
larger,2024-02-29,recent,36,0.03852110958756237
larger,2024-02-29,expanding_bootstrap,500,0.03486750747590685
larger,2024-02-29,imputation_1,104,0.039060345643366405
larger,2024-02-29,imputation_2,104,0.03906034733054588
larger,2024-02-29,imputation_3,104,0.03906034755575446
larger,2024-02-29,imputation_4,104,0.03906034724510921
larger,2024-02-29,imputation_5,104,0.03906034656815406
larger,2024-04-30,recent,36,0.05829805904702868
larger,2024-04-30,expanding_bootstrap,500,0.058298052439622945
larger,2024-04-30,imputation_1,105,0.058298058768761714
larger,2024-04-30,imputation_2,105,0.05829805914526691
larger,2024-04-30,imputation_3,105,0.05829805868470223
larger,2024-04-30,imputation_4,105,0.058298058314344224
larger,2024-04-30,imputation_5,105,0.05829805717470181
larger,2024-05-31,recent,36,0.1667957179219562
larger,2024-05-31,expanding_bootstrap,500,0.14323429386659
larger,2024-05-31,imputation_1,106,0.20035872699469878
larger,2024-05-31,imputation_2,106,0.20035873482622166
larger,2024-05-31,imputation_3,106,0.2003587389842805
larger,2024-05-31,imputation_4,106,0.20035873913155056
larger,2024-05-31,imputation_5,106,0.19895480309416874
larger,2024-06-28,recent,36,0.3916331628379143
larger,2024-06-28,expanding_bootstrap,500,0.3916331678978905
larger,2024-06-28,imputation_1,107,0.39163317264565844
larger,2024-06-28,imputation_2,107,0.3916331782404729
larger,2024-06-28,imputation_3,107,0.3916329612531892
larger,2024-06-28,imputation_4,107,0.3916331778907871
larger,2024-06-28,imputation_5,107,0.39163310288109976
larger,2024-07-31,recent,36,0.2523086619305804
larger,2024-07-31,expanding_bootstrap,500,0.203123993327909
larger,2024-07-31,imputation_1,108,0.2990000420586419
larger,2024-07-31,imputation_2,108,0.29900004176230643
larger,2024-07-31,imputation_3,108,0.29900004201690006
larger,2024-07-31,imputation_4,108,0.298999996956165
larger,2024-07-31,imputation_5,108,0.2741853862034666
larger,2024-08-30,recent,36,0.8484238922836594
larger,2024-08-30,expanding_bootstrap,500,0.6304756688743747
larger,2024-08-30,imputation_1,109,0.8484234674518878
larger,2024-08-30,imputation_2,109,0.8484239011388865
larger,2024-08-30,imputation_3,109,0.7813292331757701
larger,2024-08-30,imputation_4,109,0.8484238983454915
larger,2024-08-30,imputation_5,109,0.8179085867169257
larger,2024-09-30,recent,36,0.563836542915141
larger,2024-09-30,expanding_bootstrap,500,0.41444316674597326
larger,2024-09-30,imputation_1,110,0.5638365224355312
larger,2024-09-30,imputation_2,110,0.5638365481776281
larger,2024-09-30,imputation_3,110,0.5638365250417701
larger,2024-09-30,imputation_4,110,0.5638365037455165
larger,2024-09-30,imputation_5,110,0.5638356961826857
larger,2024-10-31,recent,36,0.5870754475500994
larger,2024-10-31,expanding_bootstrap,500,0.5870754028094236
larger,2024-10-31,imputation_1,111,0.587075423241033
larger,2024-10-31,imputation_2,111,0.587075448136896
larger,2024-10-31,imputation_3,111,0.54169707622689
larger,2024-10-31,imputation_4,111,0.5612652994613919
larger,2024-10-31,imputation_5,111,0.5870754325173727
larger,2024-11-29,recent,36,0.20500929503914236
larger,2024-11-29,expanding_bootstrap,500,0.14984314403440013
larger,2024-11-29,imputation_1,112,0.19673229055681019
larger,2024-11-29,imputation_2,112,0.20500920494363933
larger,2024-11-29,imputation_3,112,0.20500927514250622
larger,2024-11-29,imputation_4,112,0.205009296052325
larger,2024-11-29,imputation_5,112,0.20500929548381203
larger,2024-12-31,recent,36,0.31261604497726764
larger,2024-12-31,expanding_bootstrap,500,0.35370058746205235
larger,2024-12-31,imputation_1,113,0.35163720242446866
larger,2024-12-31,imputation_2,113,0.3537006089254877
larger,2024-12-31,imputation_3,113,0.35370059983993435
larger,2024-12-31,imputation_4,113,0.35370061400690483
larger,2024-12-31,imputation_5,113,0.3537006142047533
larger,2025-01-31,recent,36,0.2892322684716003
larger,2025-01-31,expanding_bootstrap,500,0.2377600649303403
larger,2025-01-31,imputation_1,114,0.289233567108295
larger,2025-01-31,imputation_2,114,0.2892335687473987
larger,2025-01-31,imputation_3,114,0.28923356816820445
larger,2025-01-31,imputation_4,114,0.2892335288664723
larger,2025-01-31,imputation_5,114,0.2892335618418678
larger,2025-02-28,recent,36,0.10235757722188132
larger,2025-02-28,expanding_bootstrap,500,0.11111872940901212
larger,2025-02-28,imputation_1,115,0.11585559623673554
larger,2025-02-28,imputation_2,115,0.1158555961707361
larger,2025-02-28,imputation_3,115,0.11585559460471893
larger,2025-02-28,imputation_4,115,0.11585559432540886
larger,2025-02-28,imputation_5,115,0.11585556929384506
larger,2025-04-30,recent,36,1.0217491763395465
larger,2025-04-30,expanding_bootstrap,500,0.9227784757173396
larger,2025-04-30,imputation_1,116,1.0217491654531308
larger,2025-04-30,imputation_2,116,0.9031894420717865
larger,2025-04-30,imputation_3,116,1.0217491785931594
larger,2025-04-30,imputation_4,116,1.0217491850549547
larger,2025-04-30,imputation_5,116,0.8979592616949919
larger,2025-05-30,recent,36,0.9234330663278242
larger,2025-05-30,expanding_bootstrap,500,0.865958215595504
larger,2025-05-30,imputation_1,117,0.8619122068364264
larger,2025-05-30,imputation_2,117,0.9234331085959764
larger,2025-05-30,imputation_3,117,0.8660298736424937
larger,2025-05-30,imputation_4,117,0.9234330540438093
larger,2025-05-30,imputation_5,117,0.923433110632259
larger,2025-06-30,recent,36,0.6966101737807272
larger,2025-06-30,expanding_bootstrap,500,0.6145823126936306
larger,2025-06-30,imputation_1,118,0.6863116184937097
larger,2025-06-30,imputation_2,118,0.6795159204305536
larger,2025-06-30,imputation_3,118,0.6966097727296324
larger,2025-06-30,imputation_4,118,0.6966101811785063
larger,2025-06-30,imputation_5,118,0.6966101820909346
larger,2025-07-31,recent,36,0.1667976727700544
larger,2025-07-31,expanding_bootstrap,500,0.16139762131996824
larger,2025-07-31,imputation_1,119,0.18447373282827986
larger,2025-07-31,imputation_2,119,0.18447372890415495
larger,2025-07-31,imputation_3,119,0.18447373050081
larger,2025-07-31,imputation_4,119,0.18447373192694336
larger,2025-07-31,imputation_5,119,0.18447372522802633
larger,2025-08-29,recent,36,0.3204459012027987
larger,2025-08-29,expanding_bootstrap,500,0.32246929416128695
larger,2025-08-29,imputation_1,120,0.32246941346733876
larger,2025-08-29,imputation_2,120,0.32246940801115803
larger,2025-08-29,imputation_3,120,0.32246939681376713
larger,2025-08-29,imputation_4,120,0.3224694142260088
larger,2025-08-29,imputation_5,120,0.32246941330324325
larger,2025-09-30,recent,36,0.4840201368701923
larger,2025-09-30,expanding_bootstrap,500,0.5275015767948786
larger,2025-09-30,imputation_1,121,0.5275016800203283
larger,2025-09-30,imputation_2,121,0.5275016875983466
larger,2025-09-30,imputation_3,121,0.5275016886395492
larger,2025-09-30,imputation_4,121,0.5275016777189405
larger,2025-09-30,imputation_5,121,0.5275016888288921
larger,2025-10-31,recent,36,0.2282804044411243
larger,2025-10-31,expanding_bootstrap,500,0.23514477273153378
larger,2025-10-31,imputation_1,122,0.25947353996304356
larger,2025-10-31,imputation_2,122,0.25947353772135445
larger,2025-10-31,imputation_3,122,0.25947353897686476
larger,2025-10-31,imputation_4,122,0.2245291126571106
larger,2025-10-31,imputation_5,122,0.25947354008614754
larger,2025-11-28,recent,36,0.3879730232683635
larger,2025-11-28,expanding_bootstrap,500,0.5434367428311502
larger,2025-11-28,imputation_1,123,0.5459051139519737
larger,2025-11-28,imputation_2,123,0.5880393250883631
larger,2025-11-28,imputation_3,123,0.5880393503585123
larger,2025-11-28,imputation_4,123,0.5880393481934114
larger,2025-11-28,imputation_5,123,0.5880393450060559
larger,2025-12-31,recent,36,0.5900095529697615
larger,2025-12-31,expanding_bootstrap,500,0.6949768170321992
larger,2025-12-31,imputation_1,124,0.8015156823439867
larger,2025-12-31,imputation_2,124,0.8015154696524364
larger,2025-12-31,imputation_3,124,0.7101838977609538
larger,2025-12-31,imputation_4,124,0.8015156214519363
larger,2025-12-31,imputation_5,124,0.8015156770644475
larger,2026-01-30,recent,36,0.04951087158421814
larger,2026-01-30,expanding_bootstrap,500,0.053978577870847685
larger,2026-01-30,imputation_1,125,0.0614814091475639
larger,2026-01-30,imputation_2,125,0.06148140985194232
larger,2026-01-30,imputation_3,125,0.06148140937211281
larger,2026-01-30,imputation_4,125,0.06148140974996779
larger,2026-01-30,imputation_5,125,0.061481409129948615
larger,2026-02-27,recent,36,0.5537041114930052
larger,2026-02-27,expanding_bootstrap,500,0.739413325545652
larger,2026-02-27,imputation_1,126,0.7394134149777528
larger,2026-02-27,imputation_2,126,0.7312827934858597
larger,2026-02-27,imputation_3,126,0.7394134210914294
larger,2026-02-27,imputation_4,126,0.7140947087454813
larger,2026-02-27,imputation_5,126,0.7394134185557949
larger,2026-03-31,recent,36,0.5889637854745654
larger,2026-03-31,expanding_bootstrap,500,0.730442792204422
larger,2026-03-31,imputation_1,127,0.794182604328596
larger,2026-03-31,imputation_2,127,0.8193420625104607
larger,2026-03-31,imputation_3,127,0.8193420603105886
larger,2026-03-31,imputation_4,127,0.8108679955777952
larger,2026-03-31,imputation_5,127,0.8193420637024783
larger,2026-04-30,recent,36,0.27943162517791853
larger,2026-04-30,expanding_bootstrap,500,0.534354457152271
larger,2026-04-30,imputation_1,128,0.5343543750354721
larger,2026-04-30,imputation_2,128,0.5343545754821037
larger,2026-04-30,imputation_3,128,0.5343545708006001
larger,2026-04-30,imputation_4,128,0.5343544455855741
larger,2026-04-30,imputation_5,128,0.46492840488118325
